model,omitted_period,reference_rmse,candidate_rmse,relative_rmse_gain
R9_BASE,2021-07,0.4186008172488332,0.4186008172488332,0.0
R9_BASE,2021-08,0.41725988958381316,0.41725988958381316,0.0
R9_BASE,2021-09,0.41888748555452116,0.41888748555452116,0.0
R9_BASE,2021-10,0.4192713829259161,0.4192713829259161,0.0
R9_BASE,2021-11,0.4171715165934454,0.4171715165934454,0.0
R9_BASE,2021-12,0.418449773071089,0.418449773071089,0.0
R9_BASE,2022-01,0.42028664184132264,0.42028664184132264,0.0
R9_BASE,2022-02,0.4177726884456281,0.4177726884456281,0.0
R9_BASE,2022-03,0.41318906156425267,0.41318906156425267,0.0
R9_BASE,2022-04,0.40505029957815597,0.40505029957815597,0.0
R9_BASE,2022-05,0.42028303729749306,0.42028303729749306,0.0
R9_BASE,2022-06,0.41972132938710377,0.41972132938710377,0.0
R9_BASE,2022-07,0.42015437495609564,0.42015437495609564,0.0
R9_BASE,2022-08,0.41958006947636056,0.41958006947636056,0.0
R9_BASE,2022-09,0.4148180674485476,0.4148180674485476,0.0
R9_BASE,2022-10,0.3197867130986118,0.3197867130986118,0.0
R9_BASE,2022-11,0.4176796041592494,0.4176796041592494,0.0
R9_BASE,2022-12,0.42026290267664757,0.42026290267664757,0.0
R9_BASE,2023-01,0.40296262658064075,0.40296262658064075,0.0
R9_BASE,2023-02,0.420229966958315,0.420229966958315,0.0
R9_BASE,2023-03,0.41979672494912573,0.41979672494912573,0.0
R9_BASE,2023-04,0.4124151509251561,0.4124151509251561,0.0
R9_BASE,2023-05,0.42022561058940905,0.42022561058940905,0.0
R9_BASE,2023-06,0.4193536090330634,0.4193536090330634,0.0
R9_BASE,2023-07,0.42011981356151445,0.42011981356151445,0.0
R9_BASE,2023-08,0.41928378705852537,0.41928378705852537,0.0
R9_BASE,2023-09,0.41756412389983394,0.41756412389983394,0.0
R9_BASE,2023-10,0.4198071689241805,0.4198071689241805,0.0
R9_BASE,2023-11,0.42027000101879836,0.42027000101879836,0.0
R9_BASE,2023-12,0.4193395441318545,0.4193395441318545,0.0
R9_BASE,2024-01,0.41595694214914314,0.41595694214914314,0.0
R9_BASE,2024-02,0.4202814927893528,0.4202814927893528,0.0
R9_BASE,2024-03,0.4202111139340466,0.4202111139340466,0.0
R9_BASE,2024-04,0.4199312270072481,0.4199312270072481,0.0
R9_BASE,2024-05,0.41971443640140027,0.41971443640140027,0.0
R9_BASE,2024-06,0.41865646479744106,0.41865646479744106,0.0
R9_BASE,2024-07,0.41707110644856454,0.41707110644856454,0.0
R9_BASE,2024-08,0.41960256515271627,0.41960256515271627,0.0
R9_BASE,2024-09,0.4202362496091427,0.4202362496091427,0.0
R9_BASE,2024-10,0.42021136638472745,0.42021136638472745,0.0
R9_BASE,2024-11,0.4202801526412135,0.4202801526412135,0.0
R9_BASE,2024-12,0.41905396025863934,0.41905396025863934,0.0
R9_BASE,2025-01,0.4198793093534417,0.4198793093534417,0.0
R9_BASE,2025-02,0.42007624200847327,0.42007624200847327,0.0
R9_BASE,2025-03,0.42021975116470384,0.42021975116470384,0.0
R9_BASE,2025-04,0.4191768916386103,0.4191768916386103,0.0
R9_BASE,2025-05,0.4195326494018781,0.4195326494018781,0.0
R9_BASE,2025-06,0.4201942480003772,0.4201942480003772,0.0
R9_BASE,2025-07,0.4202890302486624,0.4202890302486624,0.0
R9_BASE,2025-08,0.42028628724075384,0.42028628724075384,0.0
R9_BASE,2025-09,0.42009951624484654,0.42009951624484654,0.0
R9_BASE,2025-10,0.419389732022151,0.419389732022151,0.0
R9_BASE,2025-11,0.4189737806105335,0.4189737806105335,0.0
R9_BASE,2025-12,0.4202888734971607,0.4202888734971607,0.0
R9_BASE,2026-01,0.420261526036291,0.420261526036291,0.0
R9_BASE,2026-02,0.41987947586660646,0.41987947586660646,0.0
R9_BASE,2026-03,0.4202892347969995,0.4202892347969995,0.0
R9_BASE,2026-04,0.4202929791950256,0.4202929791950256,0.0
R9_BASE,2026-05,0.4193343904448563,0.4193343904448563,0.0
R9_BASE,2026-06,0.41951204674247367,0.41951204674247367,0.0
R9_BASE,2026-07,0.4199827575189388,0.4199827575189388,0.0
R9_HALF,2019-02,0.42010764304855075,0.41572722675774565,0.010426890258454224
R9_HALF,2019-03,0.42015789426432565,0.4158646428789421,0.010218185696357795
R9_HALF,2019-04,0.4191897467031229,0.41451251911927317,0.011157781459674498
R9_HALF,2019-05,0.41727233915900896,0.41316672417645445,0.009839173597821493
R9_HALF,2019-06,0.42021602694934274,0.41579832649172166,0.010512927100121416
R9_HALF,2019-07,0.4202764413014783,0.4159923144331791,0.010193592710151633
R9_HALF,2019-08,0.4202826410962219,0.41601155941126416,0.010162403267042985
R9_HALF,2019-09,0.4191792942090844,0.4149339498005061,0.010127753129096084
R9_HALF,2019-10,0.4193131567915026,0.41539039402896555,0.00935521029808184
R9_HALF,2019-11,0.42003200305762134,0.4158454891863407,0.009967130696720616
R9_HALF,2019-12,0.4198359660795065,0.4155518482467694,0.010204265901139653
R9_HALF,2020-01,0.4153072380969587,0.41138424755386493,0.009445996080082453
R9_HALF,2020-02,0.420292995648092,0.41600830804200656,0.010194525367900775
R9_HALF,2020-03,0.4199418369230324,0.4156705222810397,0.010171205310928744
R9_HALF,2020-04,0.42010818755208623,0.41583260514624254,0.010177336535040937
R9_HALF,2020-05,0.41961905071812056,0.41531110356420187,0.010266328820262682
R9_HALF,2020-06,0.41941529755146656,0.41536327679012053,0.009661118192401674
R9_HALF,2020-07,0.420191960990069,0.4158680555093516,0.010290309863447478
R9_HALF,2020-08,0.42027835601570396,0.41598966072943716,0.01020441625146773
R9_HALF,2020-09,0.41964148139724305,0.41548829477611054,0.009896987798498902
R9_HALF,2020-10,0.420289414171003,0.41594612883013066,0.010334034582905827
R9_HALF,2020-11,0.420055829932072,0.41570542545634553,0.01035672919104591
R9_HALF,2020-12,0.41841515193065487,0.413954707396034,0.010660332241888115
R9_HALF,2021-01,0.41731184857448544,0.4137519384472823,0.008530575250531691
R9_HALF,2021-02,0.41959286260200945,0.4147157480795288,0.011623444908562819
R9_HALF,2021-03,0.42026211719812856,0.415977703775826,0.010194621991786001
R9_HALF,2021-04,0.4194966426390018,0.4153951115512899,0.00977726797027434
R9_HALF,2021-05,0.418478792189829,0.4139767111582928,0.010758205948687483
R9_HALF,2021-06,0.41990504035221954,0.41569586282951443,0.010024117641394437
R9_HALF,2021-07,0.4186008172488332,0.41453836837842817,0.009704827852713316
R9_HALF,2021-08,0.41725988958381316,0.41215143446907937,0.012242861684666373
R9_HALF,2021-09,0.41888748555452116,0.4146470886379399,0.010122997374743314
R9_HALF,2021-10,0.4192713829259161,0.4154335722088236,0.009153524121560674
R9_HALF,2021-11,0.4171715165934454,0.4126478783586004,0.010843593234227344
R9_HALF,2021-12,0.418449773071089,0.41297604361124823,0.013080971270859942
R9_HALF,2022-01,0.42028664184132264,0.416008623009432,0.010178812281894545
R9_HALF,2022-02,0.4177726884456281,0.41433035318077804,0.008239732658584353
R9_HALF,2022-03,0.41318906156425267,0.40855089074416534,0.01122529914642012
R9_HALF,2022-04,0.40505029957815597,0.40256785363081254,0.006128734998909535
R9_HALF,2022-05,0.42028303729749306,0.41578982221677174,0.0106909265470565
R9_HALF,2022-06,0.41972132938710377,0.41589819138790524,0.009108753192937025
R9_HALF,2022-07,0.42015437495609564,0.41539277972343486,0.011332965967945308
R9_HALF,2022-08,0.41958006947636056,0.41501317435823354,0.010884442447007925
R9_HALF,2022-09,0.4148180674485476,0.40962777425444863,0.012512215839641017
R9_HALF,2022-10,0.3197867130986118,0.31855456881068434,0.0038530190200475323
R9_HALF,2022-11,0.4176796041592494,0.41371828805494326,0.009484102323549792
R9_HALF,2022-12,0.42026290267664757,0.41590238339551394,0.010375694008111447
R9_HALF,2023-01,0.40296262658064075,0.3979391081578538,0.012466462374970733
R9_HALF,2023-02,0.420229966958315,0.41588953252480404,0.010328712311803101
R9_HALF,2023-03,0.41979672494912573,0.41579079575077493,0.009542545142142922
R9_HALF,2023-04,0.4124151509251561,0.409292000790049,0.007572830746157222
R9_HALF,2023-05,0.42022561058940905,0.41577880425305097,0.010581949848608607
R9_HALF,2023-06,0.4193536090330634,0.4143836289001083,0.011851525838575072
R9_HALF,2023-07,0.42011981356151445,0.41575810453468337,0.010382059798263787
R9_HALF,2023-08,0.41928378705852537,0.41501463220013435,0.010182017502611274
R9_HALF,2023-09,0.41756412389983394,0.41357400111845627,0.009555712651058146
R9_HALF,2023-10,0.4198071689241805,0.41556326522659837,0.01010917395350297
R9_HALF,2023-11,0.42027000101879836,0.4159636877568023,0.010246539728167359
R9_HALF,2023-12,0.4193395441318545,0.415153233564376,0.009983104684642252
R9_HALF,2024-01,0.41595694214914314,0.41088790512223383,0.012186446512273297
R9_HALF,2024-02,0.4202814927893528,0.41599030442356477,0.010210272018660538
R9_HALF,2024-03,0.4202111139340466,0.4159320020291959,0.010183243048450863
R9_HALF,2024-04,0.4199312270072481,0.41556128828827443,0.010406319982720014
R9_HALF,2024-05,0.41971443640140027,0.4153644383373745,0.010364184995213188
R9_HALF,2024-06,0.41865646479744106,0.41404644917597594,0.011011452131034383
R9_HALF,2024-07,0.41707110644856454,0.413231681091116,0.009205685309015776
R9_HALF,2024-08,0.41960256515271627,0.41516777236163,0.010569031648965721
R9_HALF,2024-09,0.4202362496091427,0.41573845357835704,0.01070301773102389
R9_HALF,2024-10,0.42021136638472745,0.41601078011506304,0.009996365176420552
R9_HALF,2024-11,0.4202801526412135,0.4160119436448515,0.01015562826257388
R9_HALF,2024-12,0.41905396025863934,0.41502793174431085,0.009607422661853882
R9_HALF,2025-01,0.4198793093534417,0.4156758792140304,0.01001104375894124
R9_HALF,2025-02,0.42007624200847327,0.4157303667976483,0.010345443936668253
R9_HALF,2025-03,0.42021975116470384,0.41591138417224044,0.010252652286148134
R9_HALF,2025-04,0.4191768916386103,0.41501913676433494,0.009918855159267603
R9_HALF,2025-05,0.4195326494018781,0.4153855020191733,0.009885160043246577
R9_HALF,2025-06,0.4201942480003772,0.4159249781274021,0.010160229211350957
R9_HALF,2025-07,0.4202890302486624,0.41596793407424,0.010281249005870574
R9_HALF,2025-08,0.42028628724075384,0.4160140339464622,0.01016510275017457
R9_HALF,2025-09,0.42009951624484654,0.4159323576258573,0.0099194558856871
R9_HALF,2025-10,0.419389732022151,0.4153963317140479,0.00952193151903924
R9_HALF,2025-11,0.4189737806105335,0.41455709822109316,0.010541667745901151
R9_HALF,2025-12,0.4202888734971607,0.4160090938734811,0.010182947714195256
R9_HALF,2026-01,0.420261526036291,0.41598461779616075,0.010176777970774653
R9_HALF,2026-02,0.41987947586660646,0.41550469999484985,0.010419122922660895
R9_HALF,2026-03,0.4202892347969995,0.41600536934352883,0.010192660431904144
R9_HALF,2026-04,0.4202929791950256,0.4160040949772442,0.010204510734382888
R9_HALF,2026-05,0.4193343904448563,0.41491390707389475,0.01054166667864287
R9_HALF,2026-06,0.41951204674247367,0.41537662362982075,0.009857698115619429
R9_HALF,2026-07,0.4199827575189388,0.41591055498310914,0.009696118383255459
R9_FULL,2019-02,0.42010764304855075,0.4158424512019468,0.010152616638091083
R9_FULL,2019-03,0.42015789426432565,0.41608695979295507,0.009689058629967162
R9_FULL,2019-04,0.4191897467031229,0.41430455664779947,0.011653887275976826
R9_FULL,2019-05,0.41727233915900896,0.41360141579256426,0.008797428015102193
R9_FULL,2019-06,0.42021602694934274,0.4158273745491364,0.010443800613857634
R9_FULL,2019-07,0.4202764413014783,0.41622238911353626,0.009646156171370879
R9_FULL,2019-08,0.4202826410962219,0.41624980158160285,0.00959554147680286
R9_FULL,2019-09,0.4191792942090844,0.4152144237186714,0.00945865061845197
R9_FULL,2019-10,0.4193131567915026,0.4159082131459047,0.00812028811986687
R9_FULL,2019-11,0.42003200305762134,0.41615518643253124,0.009229812483022348
R9_FULL,2019-12,0.4198359660795065,0.4157873682202262,0.009643284964570231
R9_FULL,2020-01,0.4153072380969587,0.4120127655120568,0.007932615381321062
R9_FULL,2020-02,0.420292995648092,0.41622849536888223,0.009670635297983843
R9_FULL,2020-03,0.4199418369230324,0.4159174993331227,0.00958308326552193
R9_FULL,2020-04,0.42010818755208623,0.41607361863777126,0.009603642666009105
R9_FULL,2020-05,0.41961905071812056,0.41552482839475646,0.009756998201958189
R9_FULL,2020-06,0.41941529755146656,0.4157987263873717,0.008622888066334933
R9_FULL,2020-07,0.420191960990069,0.41605213145324843,0.009852234029099849
R9_FULL,2020-08,0.42027835601570396,0.41621342333698014,0.009672000997767105
R9_FULL,2020-09,0.41964148139724305,0.415841828263473,0.00905452225818737
R9_FULL,2020-10,0.420289414171003,0.4159113806621755,0.01041671134511668
R9_FULL,2020-11,0.420055829932072,0.41586361774367797,0.009980130948478827
R9_FULL,2020-12,0.41841515193065487,0.4140229089401139,0.010497332542271143
R9_FULL,2021-01,0.41731184857448544,0.4146305873080486,0.0064250782133215
R9_FULL,2021-02,0.41959286260200945,0.4141825692468065,0.012894150109351799
R9_FULL,2021-03,0.42026211719812856,0.4162079088312873,0.009646856571014606
R9_FULL,2021-04,0.4194966426390018,0.4157923618923659,0.008830298910934675
R9_FULL,2021-05,0.418478792189829,0.41399843950928206,0.010706283721337417
R9_FULL,2021-06,0.41990504035221954,0.4159978019433994,0.009305052412666215
R9_FULL,2021-07,0.4186008172488332,0.4149914866928241,0.008622368632079325
R9_FULL,2021-08,0.41725988958381316,0.4114981035241009,0.013808626718132988
R9_FULL,2021-09,0.41888748555452116,0.4149355991756529,0.00943424312052854
R9_FULL,2021-10,0.4192713829259161,0.4159918474204112,0.007821987474123437
R9_FULL,2021-11,0.4171715165934454,0.41266630353113204,0.010799426334525908
R9_FULL,2021-12,0.418449773071089,0.4117484692900601,0.016014595328482706
R9_FULL,2022-01,0.42028664184132264,0.4161977874191854,0.009728728003877363
R9_FULL,2022-02,0.4177726884456281,0.41525069670208464,0.006036755904094249
R9_FULL,2022-03,0.41318906156425267,0.40850050941996024,0.011347232006923114
R9_FULL,2022-04,0.40505029957815597,0.4046302032383932,0.0010371461030895812
R9_FULL,2022-05,0.42028303729749306,0.41553300381497305,0.011301987139580305
R9_FULL,2022-06,0.41972132938710377,0.41624358085542656,0.008285851321293558
R9_FULL,2022-07,0.42015437495609564,0.4148042146514032,0.012733796489091675
R9_FULL,2022-08,0.41958006947636056,0.41492280346135585,0.011099826597619433
R9_FULL,2022-09,0.4148180674485476,0.4089505771416919,0.01414473179277198
R9_FULL,2022-10,0.3197867130986118,0.3231281100079464,-0.01044882971202199
R9_FULL,2022-11,0.4176796041592494,0.4142755332095963,0.008149957325556123
R9_FULL,2022-12,0.42026290267664757,0.4160059109628159,0.010129353998934776
R9_FULL,2023-01,0.40296262658064075,0.39761797963955947,0.013263381238189598
R9_FULL,2023-02,0.420229966958315,0.4160443189059608,0.009960374988605691
R9_FULL,2023-03,0.41979672494912573,0.41619364300765305,0.008582920559728868
R9_FULL,2023-04,0.4124151509251561,0.41066233892469467,0.004250115439574542
R9_FULL,2023-05,0.42022561058940905,0.415747107070922,0.010657378811837481
R9_FULL,2023-06,0.4193536090330634,0.41375486366062797,0.013350893498555783
R9_FULL,2023-07,0.42011981356151445,0.4158976778984192,0.010049837038873743
R9_FULL,2023-08,0.41928378705852537,0.4152709059071485,0.009570799719037848
R9_FULL,2023-09,0.41756412389983394,0.41410849856013454,0.008275675858897102
R9_FULL,2023-10,0.4198071689241805,0.4158375614391621,0.009455787749387712
R9_FULL,2023-11,0.42027000101879836,0.4161619728795309,0.009774735596899564
R9_FULL,2023-12,0.4193395441318545,0.41548607853023195,0.00918936850947416
R9_FULL,2024-01,0.41595694214914314,0.4103223635885514,0.013546062079116461
R9_FULL,2024-02,0.4202814927893528,0.4162096504816065,0.009688369289644339
R9_FULL,2024-03,0.4202111139340466,0.4161684455186885,0.009620565190459507
R9_FULL,2024-04,0.4199312270072481,0.41570070547580124,0.010074319934711196
R9_FULL,2024-05,0.41971443640140027,0.4155320327952621,0.009964879078255717
R9_FULL,2024-06,0.41865646479744106,0.41394179776128337,0.011261421792301274
R9_FULL,2024-07,0.41707110644856454,0.41390421695996654,0.007593164426000776
R9_FULL,2024-08,0.41960256515271627,0.4152409261251613,0.01039469104762869
R9_FULL,2024-09,0.4202362496091427,0.4155930197766987,0.01104909401976295
R9_FULL,2024-10,0.42021136638472745,0.4162201437871217,0.009498130980949204
R9_FULL,2024-11,0.4202801526412135,0.4162493415001407,0.009590772049885121
R9_FULL,2024-12,0.41905396025863934,0.41549802687671816,0.008485621707826074
R9_FULL,2025-01,0.4198793093534417,0.4159830801812548,0.009279402641169887
R9_FULL,2025-02,0.42007624200847327,0.41589322397601175,0.009957759125966303
R9_FULL,2025-03,0.42021975116470384,0.41611383495358933,0.009770878688434625
R9_FULL,2025-04,0.4191768916386103,0.4153797238265591,0.009058628678712877
R9_FULL,2025-05,0.4195326494018781,0.4157471219566328,0.009023201056323704
R9_FULL,2025-06,0.4201942480003772,0.41617083259521875,0.009575132035493317
R9_FULL,2025-07,0.4202890302486624,0.41600661390782767,0.01018921749706636
R9_FULL,2025-08,0.42028628724075384,0.4162404739846116,0.00962632705126698
R9_FULL,2025-09,0.42009951624484654,0.41623301379020705,0.009203777450640938
R9_FULL,2025-10,0.419389732022151,0.4158696789467514,0.00839327433799375
R9_FULL,2025-11,0.4189737806105335,0.41466404434506515,0.010286410426896264
R9_FULL,2025-12,0.4202888734971607,0.4162439617273006,0.009624122894815179
R9_FULL,2026-01,0.420261526036291,0.41622262721358244,0.009610441528639546
R9_FULL,2026-02,0.41987947586660646,0.4156401133722267,0.010096617572530664
R9_FULL,2026-03,0.4202892347969995,0.41623424648850343,0.00964808986947907
R9_FULL,2026-04,0.4202929791950256,0.4162127100042096,0.00970815453218088
R9_FULL,2026-05,0.4193343904448563,0.41501025818497445,0.010311895132890436
R9_FULL,2026-06,0.41951204674247367,0.415748018510459,0.008972396052133624
R9_FULL,2026-07,0.4199827575189388,0.41624280349629705,0.008905018017253075
TARGET_OWN,2019-02,0.42010764304855075,0.4110365136781554,0.02159239309375527
TARGET_OWN,2019-03,0.42015789426432565,0.41078929376353385,0.022297809058653306
TARGET_OWN,2019-04,0.4191897467031229,0.41013203952471117,0.021607654408652754
TARGET_OWN,2019-05,0.41727233915900896,0.4087078819486114,0.020524862078466044
TARGET_OWN,2019-06,0.42021602694934274,0.41115734119763075,0.02155721145972378
TARGET_OWN,2019-07,0.4202764413014783,0.41109697691276087,0.02184149166270466
TARGET_OWN,2019-08,0.4202826410962219,0.41111185237324427,0.021820527012625268
TARGET_OWN,2019-09,0.4191792942090844,0.41072768914836705,0.020162267500984266
TARGET_OWN,2019-10,0.4193131567915026,0.41087544054720676,0.020122708070644646
TARGET_OWN,2019-11,0.42003200305762134,0.41094976986204773,0.021622717148835124
TARGET_OWN,2019-12,0.4198359660795065,0.4111259030519824,0.020746347934075482
TARGET_OWN,2020-01,0.4153072380969587,0.40682982771714576,0.020412382935242168
TARGET_OWN,2020-02,0.420292995648092,0.4112089600135445,0.021613578452669535
TARGET_OWN,2020-03,0.4199418369230324,0.4102168299967133,0.0231579853952526
TARGET_OWN,2020-04,0.42010818755208623,0.4111854878826727,0.021239052067527964
TARGET_OWN,2020-05,0.41961905071812056,0.4099237997746772,0.023104887461261048
TARGET_OWN,2020-06,0.41941529755146656,0.40814824099848074,0.026863723423448227
TARGET_OWN,2020-07,0.420191960990069,0.411145955593475,0.021528268592477473
TARGET_OWN,2020-08,0.42027835601570396,0.4112356962879196,0.021515882505846795
TARGET_OWN,2020-09,0.41964148139724305,0.4107976084138876,0.02107483024297019
TARGET_OWN,2020-10,0.420289414171003,0.4111668929630602,0.02170533185075929
TARGET_OWN,2020-11,0.420055829932072,0.4112221062705211,0.021029879916151795
TARGET_OWN,2020-12,0.41841515193065487,0.4096008554337646,0.021065911347185273
TARGET_OWN,2021-01,0.41731184857448544,0.4085418895188594,0.021015360780154646
TARGET_OWN,2021-02,0.41959286260200945,0.4108778668932086,0.02077012381658927
TARGET_OWN,2021-03,0.42026211719812856,0.41117446334445334,0.021623775928847122
TARGET_OWN,2021-04,0.4194966426390018,0.4106908756940571,0.02099126917810057
TARGET_OWN,2021-05,0.418478792189829,0.4103893089298176,0.01933068870152399
TARGET_OWN,2021-06,0.41990504035221954,0.410677720264884,0.021974778106010784
TARGET_OWN,2021-07,0.4186008172488332,0.4098013245200168,0.021021202936605032
TARGET_OWN,2021-08,0.41725988958381316,0.4075869504478456,0.02318204883200159
TARGET_OWN,2021-09,0.41888748555452116,0.40900411234024003,0.02359433870696226
TARGET_OWN,2021-10,0.4192713829259161,0.41103295970240955,0.019649381186032988
TARGET_OWN,2021-11,0.4171715165934454,0.4081868668008767,0.02153706433731606
TARGET_OWN,2021-12,0.418449773071089,0.41101468680338127,0.017768168956431962
TARGET_OWN,2022-01,0.42028664184132264,0.4110035446682529,0.022087538001206664
TARGET_OWN,2022-02,0.4177726884456281,0.4079362159288583,0.023545034869003834
TARGET_OWN,2022-03,0.41318906156425267,0.4068786236901705,0.015272519195430934
TARGET_OWN,2022-04,0.40505029957815597,0.3927709053630892,0.030315726782217722
TARGET_OWN,2022-05,0.42028303729749306,0.4094521789139427,0.02577039143239046
TARGET_OWN,2022-06,0.41972132938710377,0.4107032993915876,0.021485755819664165
TARGET_OWN,2022-07,0.42015437495609564,0.4111936357669765,0.021327254274230767
TARGET_OWN,2022-08,0.41958006947636056,0.4109482266751298,0.020572575842325747
TARGET_OWN,2022-09,0.4148180674485476,0.3986018830471932,0.03909228086687866
TARGET_OWN,2022-10,0.3197867130986118,0.32355238828980676,-0.011775583652951171
TARGET_OWN,2022-11,0.4176796041592494,0.40710095636241006,0.025327183064476344
TARGET_OWN,2022-12,0.42026290267664757,0.41117605868173407,0.021621808484735494
TARGET_OWN,2023-01,0.40296262658064075,0.38891415704566856,0.034862959014787975
TARGET_OWN,2023-02,0.420229966958315,0.410640938076447,0.022818527082384743
TARGET_OWN,2023-03,0.41979672494912573,0.41115013840028336,0.020597079574382615
TARGET_OWN,2023-04,0.4124151509251561,0.40549212334207607,0.016786550075936546
TARGET_OWN,2023-05,0.42022561058940905,0.4110154374008593,0.02191721055656648
TARGET_OWN,2023-06,0.4193536090330634,0.41077883109044994,0.02044760736025386
TARGET_OWN,2023-07,0.42011981356151445,0.4111579396745793,0.0213317096638741
TARGET_OWN,2023-08,0.41928378705852537,0.4111201378375091,0.019470462424240442
TARGET_OWN,2023-09,0.41756412389983394,0.41006500113707456,0.017959212330603158
TARGET_OWN,2023-10,0.4198071689241805,0.410904772586678,0.0212059178510845
TARGET_OWN,2023-11,0.42027000101879836,0.4107406732324985,0.022674299291406186
TARGET_OWN,2023-12,0.4193395441318545,0.41055611429723005,0.020945865844368416
TARGET_OWN,2024-01,0.41595694214914314,0.4084724851940174,0.01799334545651632
TARGET_OWN,2024-02,0.4202814927893528,0.41121234085457326,0.02157875635824158
TARGET_OWN,2024-03,0.4202111139340466,0.4112373315208653,0.021355414256343908
TARGET_OWN,2024-04,0.4199312270072481,0.4105981137485119,0.02222533752788791
TARGET_OWN,2024-05,0.41971443640140027,0.4104857912888924,0.02198791442970982
TARGET_OWN,2024-06,0.41865646479744106,0.40931212524134575,0.02231982625806672
TARGET_OWN,2024-07,0.41707110644856454,0.4099655126813756,0.017036888092523017
TARGET_OWN,2024-08,0.41960256515271627,0.4102339715343609,0.022327303015761135
TARGET_OWN,2024-09,0.4202362496091427,0.4107919760316645,0.02247372421170757
TARGET_OWN,2024-10,0.42021136638472745,0.4112094874060362,0.0214222643621913
TARGET_OWN,2024-11,0.4202801526412135,0.41122250737465205,0.021551446599701318
TARGET_OWN,2024-12,0.41905396025863934,0.4102510491273176,0.02100662913646878
TARGET_OWN,2025-01,0.4198793093534417,0.41107180561182766,0.020976274718505272
TARGET_OWN,2025-02,0.42007624200847327,0.41090321569442884,0.021836574880279458
TARGET_OWN,2025-03,0.42021975116470384,0.4110896851200402,0.021726884610631103
TARGET_OWN,2025-04,0.4191768916386103,0.40981681307228957,0.022329662615062418
TARGET_OWN,2025-05,0.4195326494018781,0.4108535352202333,0.02068757746034422
TARGET_OWN,2025-06,0.4201942480003772,0.41120301517721386,0.021397800817005153
TARGET_OWN,2025-07,0.4202890302486624,0.4110983313386457,0.02186756790815836
TARGET_OWN,2025-08,0.42028628724075384,0.41123698150345656,0.021531289532921494
TARGET_OWN,2025-09,0.42009951624484654,0.41111248095520614,0.021392634226225837
TARGET_OWN,2025-10,0.419389732022151,0.4108688331608731,0.020317375964817086
TARGET_OWN,2025-11,0.4189737806105335,0.4097247733137494,0.022075384486605176
TARGET_OWN,2025-12,0.4202888734971607,0.4112284209270971,0.021557678876133357
TARGET_OWN,2026-01,0.420261526036291,0.41123678660378105,0.021474103322345672
TARGET_OWN,2026-02,0.41987947586660646,0.4106936246115786,0.021877352390394456
TARGET_OWN,2026-03,0.4202892347969995,0.41122663850829405,0.021562760923635516
TARGET_OWN,2026-04,0.4202929791950256,0.4112320922813988,0.021558501717018674
TARGET_OWN,2026-05,0.4193343904448563,0.41032827546286593,0.021477167595140845
TARGET_OWN,2026-06,0.41951204674247367,0.4106759256476797,0.021062854245561646
TARGET_OWN,2026-07,0.4199827575189388,0.41118902680622654,0.020938313669498054
POOL_SEPARATE,2019-02,0.42010764304855075,0.4092533982500518,0.02583681820148309
POOL_SEPARATE,2019-03,0.42015789426432565,0.40903996589934255,0.026461310180664332
POOL_SEPARATE,2019-04,0.4191897467031229,0.40838978856270897,0.02576388908687377
POOL_SEPARATE,2019-05,0.41727233915900896,0.40692673361956216,0.024793413242530815
POOL_SEPARATE,2019-06,0.42021602694934274,0.40940866633637174,0.025718582633388776
