scope,sample,model,band,n,actual_material_n,sign_match_rate_on_material_actual,material_direction_hit_rate,material_calls_n,wrong_way_n
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,origins_2022_2023,STABLE_PIPELINE_R14B,3,24,19,0.3684210526315789,0.3157894736842105,20,10
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,origins_2022_2023,BLEND_DAMPED_TRANSMISSION_R16,4,24,19,0.3157894736842105,0.10526315789473684,19,12
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,origins_2022_2023,STABLE_PIPELINE_R14B,4,24,19,0.5263157894736842,0.42105263157894735,22,9
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,origins_2024plus,BLEND_DAMPED_TRANSMISSION_R16,2,25,19,0.5789473684210527,0.0,0,0
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,origins_2024plus,STABLE_PIPELINE_R14B,2,25,19,0.3684210526315789,0.2631578947368421,14,5
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,origins_2024plus,BLEND_DAMPED_TRANSMISSION_R16,3,22,17,0.6470588235294118,0.0,0,0
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,origins_2024plus,STABLE_PIPELINE_R14B,3,22,17,0.6470588235294118,0.17647058823529413,9,4
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,origins_2024plus,BLEND_DAMPED_TRANSMISSION_R16,4,19,14,0.5,0.21428571428571427,6,3
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,origins_2024plus,STABLE_PIPELINE_R14B,4,19,14,0.2857142857142857,0.14285714285714285,6,2
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,recent_targets,BLEND_DAMPED_TRANSMISSION_R16,2,31,22,0.5909090909090909,0.0,0,0
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,recent_targets,STABLE_PIPELINE_R14B,2,31,22,0.36363636363636365,0.22727272727272727,17,7
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,recent_targets,BLEND_DAMPED_TRANSMISSION_R16,3,31,22,0.6818181818181818,0.09090909090909091,5,1
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,recent_targets,STABLE_PIPELINE_R14B,3,31,22,0.6363636363636364,0.2727272727272727,17,6
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,recent_targets,BLEND_DAMPED_TRANSMISSION_R16,4,31,22,0.4090909090909091,0.13636363636363635,15,8
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,recent_targets,STABLE_PIPELINE_R14B,4,31,22,0.45454545454545453,0.2727272727272727,16,4
paired_fast_INDEPENDENT_BRIDGE,full,INDEPENDENT_BRIDGE,2,84,69,0.463768115942029,0.2753623188405797,45,19
paired_fast_INDEPENDENT_BRIDGE,full,STATE_FAST_R15,2,84,69,0.4492753623188406,0.0,0,0
paired_fast_INDEPENDENT_BRIDGE,full,INDEPENDENT_BRIDGE,3,81,67,0.4925373134328358,0.3283582089552239,52,24
paired_fast_INDEPENDENT_BRIDGE,full,STATE_FAST_R15,3,81,67,0.7313432835820896,0.0,0,0
paired_fast_INDEPENDENT_BRIDGE,full,INDEPENDENT_BRIDGE,4,78,63,0.5396825396825397,0.3492063492063492,49,18
paired_fast_INDEPENDENT_BRIDGE,full,STATE_FAST_R15,4,78,63,0.4444444444444444,0.0,0,0
paired_fast_INDEPENDENT_BRIDGE,origins_2019_2021,INDEPENDENT_BRIDGE,2,35,30,0.5666666666666667,0.3,14,3
paired_fast_INDEPENDENT_BRIDGE,origins_2019_2021,STATE_FAST_R15,2,35,30,0.3333333333333333,0.0,0,0
paired_fast_INDEPENDENT_BRIDGE,origins_2019_2021,INDEPENDENT_BRIDGE,3,35,31,0.4838709677419355,0.41935483870967744,23,10
paired_fast_INDEPENDENT_BRIDGE,origins_2019_2021,STATE_FAST_R15,3,35,31,0.7096774193548387,0.0,0,0
paired_fast_INDEPENDENT_BRIDGE,origins_2019_2021,INDEPENDENT_BRIDGE,4,35,30,0.6666666666666666,0.4,21,7
paired_fast_INDEPENDENT_BRIDGE,origins_2019_2021,STATE_FAST_R15,4,35,30,0.4,0.0,0,0
paired_fast_INDEPENDENT_BRIDGE,origins_2022_2023,INDEPENDENT_BRIDGE,2,24,20,0.4,0.25,17,11
paired_fast_INDEPENDENT_BRIDGE,origins_2022_2023,STATE_FAST_R15,2,24,20,0.65,0.0,0,0
paired_fast_INDEPENDENT_BRIDGE,origins_2022_2023,INDEPENDENT_BRIDGE,3,24,19,0.3684210526315789,0.3157894736842105,20,10
paired_fast_INDEPENDENT_BRIDGE,origins_2022_2023,STATE_FAST_R15,3,24,19,0.7894736842105263,0.0,0,0
paired_fast_INDEPENDENT_BRIDGE,origins_2022_2023,INDEPENDENT_BRIDGE,4,24,19,0.5263157894736842,0.42105263157894735,22,9
paired_fast_INDEPENDENT_BRIDGE,origins_2022_2023,STATE_FAST_R15,4,24,19,0.5789473684210527,0.0,0,0
paired_fast_INDEPENDENT_BRIDGE,origins_2024plus,INDEPENDENT_BRIDGE,2,25,19,0.3684210526315789,0.2631578947368421,14,5
paired_fast_INDEPENDENT_BRIDGE,origins_2024plus,STATE_FAST_R15,2,25,19,0.42105263157894735,0.0,0,0
paired_fast_INDEPENDENT_BRIDGE,origins_2024plus,INDEPENDENT_BRIDGE,3,22,17,0.6470588235294118,0.17647058823529413,9,4
paired_fast_INDEPENDENT_BRIDGE,origins_2024plus,STATE_FAST_R15,3,22,17,0.7058823529411765,0.0,0,0
paired_fast_INDEPENDENT_BRIDGE,origins_2024plus,INDEPENDENT_BRIDGE,4,19,14,0.2857142857142857,0.14285714285714285,6,2
paired_fast_INDEPENDENT_BRIDGE,origins_2024plus,STATE_FAST_R15,4,19,14,0.35714285714285715,0.0,0,0
paired_fast_INDEPENDENT_BRIDGE,recent_targets,INDEPENDENT_BRIDGE,2,31,22,0.36363636363636365,0.22727272727272727,17,7
paired_fast_INDEPENDENT_BRIDGE,recent_targets,STATE_FAST_R15,2,31,22,0.45454545454545453,0.0,0,0
paired_fast_INDEPENDENT_BRIDGE,recent_targets,INDEPENDENT_BRIDGE,3,31,22,0.6363636363636364,0.2727272727272727,17,6
paired_fast_INDEPENDENT_BRIDGE,recent_targets,STATE_FAST_R15,3,31,22,0.7272727272727273,0.0,0,0
paired_fast_INDEPENDENT_BRIDGE,recent_targets,INDEPENDENT_BRIDGE,4,31,22,0.45454545454545453,0.2727272727272727,16,4
paired_fast_INDEPENDENT_BRIDGE,recent_targets,STATE_FAST_R15,4,31,22,0.4090909090909091,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,full,STABLE_PIPELINE_R14B,2,84,69,0.463768115942029,0.2753623188405797,45,19
paired_fast_STABLE_PIPELINE_R14B,full,STATE_FAST_R15,2,84,69,0.4492753623188406,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,full,STABLE_PIPELINE_R14B,3,81,67,0.4925373134328358,0.3283582089552239,52,24
paired_fast_STABLE_PIPELINE_R14B,full,STATE_FAST_R15,3,81,67,0.7313432835820896,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,full,STABLE_PIPELINE_R14B,4,78,63,0.5396825396825397,0.3492063492063492,49,18
paired_fast_STABLE_PIPELINE_R14B,full,STATE_FAST_R15,4,78,63,0.4444444444444444,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,2,35,30,0.5666666666666667,0.3,14,3
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,2,35,30,0.3333333333333333,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,3,35,31,0.4838709677419355,0.41935483870967744,23,10
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,3,35,31,0.7096774193548387,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STABLE_PIPELINE_R14B,4,35,30,0.6666666666666666,0.4,21,7
paired_fast_STABLE_PIPELINE_R14B,origins_2019_2021,STATE_FAST_R15,4,35,30,0.4,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STABLE_PIPELINE_R14B,2,24,20,0.4,0.25,17,11
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STATE_FAST_R15,2,24,20,0.65,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STABLE_PIPELINE_R14B,3,24,19,0.3684210526315789,0.3157894736842105,20,10
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STATE_FAST_R15,3,24,19,0.7894736842105263,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STABLE_PIPELINE_R14B,4,24,19,0.5263157894736842,0.42105263157894735,22,9
paired_fast_STABLE_PIPELINE_R14B,origins_2022_2023,STATE_FAST_R15,4,24,19,0.5789473684210527,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STABLE_PIPELINE_R14B,2,25,19,0.3684210526315789,0.2631578947368421,14,5
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STATE_FAST_R15,2,25,19,0.42105263157894735,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STABLE_PIPELINE_R14B,3,22,17,0.6470588235294118,0.17647058823529413,9,4
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STATE_FAST_R15,3,22,17,0.7058823529411765,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STABLE_PIPELINE_R14B,4,19,14,0.2857142857142857,0.14285714285714285,6,2
paired_fast_STABLE_PIPELINE_R14B,origins_2024plus,STATE_FAST_R15,4,19,14,0.35714285714285715,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STABLE_PIPELINE_R14B,2,31,22,0.36363636363636365,0.22727272727272727,17,7
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STATE_FAST_R15,2,31,22,0.45454545454545453,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STABLE_PIPELINE_R14B,3,31,22,0.6363636363636364,0.2727272727272727,17,6
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STATE_FAST_R15,3,31,22,0.7272727272727273,0.0,0,0
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STABLE_PIPELINE_R14B,4,31,22,0.45454545454545453,0.2727272727272727,16,4
paired_fast_STABLE_PIPELINE_R14B,recent_targets,STATE_FAST_R15,4,31,22,0.4090909090909091,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,2,84,69,0.3333333333333333,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,2,84,69,0.4492753623188406,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,3,81,67,0.31343283582089554,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,3,81,67,0.7313432835820896,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STABLE_LOCAL_CORE_R14B,4,78,63,0.3333333333333333,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,full,STATE_FAST_R15,4,78,63,0.4444444444444444,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,2,35,30,0.4,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,2,35,30,0.3333333333333333,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,3,35,31,0.3225806451612903,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,3,35,31,0.7096774193548387,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STABLE_LOCAL_CORE_R14B,4,35,30,0.16666666666666666,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2019_2021,STATE_FAST_R15,4,35,30,0.4,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,2,24,20,0.25,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STATE_FAST_R15,2,24,20,0.65,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,3,24,19,0.3157894736842105,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STATE_FAST_R15,3,24,19,0.7894736842105263,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STABLE_LOCAL_CORE_R14B,4,24,19,0.47368421052631576,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2022_2023,STATE_FAST_R15,4,24,19,0.5789473684210527,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2024plus,STABLE_LOCAL_CORE_R14B,2,25,19,0.3157894736842105,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2024plus,STATE_FAST_R15,2,25,19,0.42105263157894735,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2024plus,STABLE_LOCAL_CORE_R14B,3,22,17,0.29411764705882354,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2024plus,STATE_FAST_R15,3,22,17,0.7058823529411765,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2024plus,STABLE_LOCAL_CORE_R14B,4,19,14,0.5,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,origins_2024plus,STATE_FAST_R15,4,19,14,0.35714285714285715,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,recent_targets,STABLE_LOCAL_CORE_R14B,2,31,22,0.2727272727272727,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,recent_targets,STATE_FAST_R15,2,31,22,0.45454545454545453,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,recent_targets,STABLE_LOCAL_CORE_R14B,3,31,22,0.2727272727272727,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,recent_targets,STATE_FAST_R15,3,31,22,0.7272727272727273,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,recent_targets,STABLE_LOCAL_CORE_R14B,4,31,22,0.4090909090909091,0.0,0,0
paired_fast_STABLE_LOCAL_CORE_R14B,recent_targets,STATE_FAST_R15,4,31,22,0.4090909090909091,0.0,0,0
paired_fast_RF_RESIDUAL_R15,full,RF_RESIDUAL_R15,2,84,69,0.4927536231884058,0.2608695652173913,48,21
paired_fast_RF_RESIDUAL_R15,full,STATE_FAST_R15,2,84,69,0.4492753623188406,0.0,0,0
paired_fast_RF_RESIDUAL_R15,full,RF_RESIDUAL_R15,3,81,67,0.5223880597014925,0.26865671641791045,45,19
paired_fast_RF_RESIDUAL_R15,full,STATE_FAST_R15,3,81,67,0.7313432835820896,0.0,0,0
paired_fast_RF_RESIDUAL_R15,full,RF_RESIDUAL_R15,4,78,63,0.4126984126984127,0.2222222222222222,45,23
paired_fast_RF_RESIDUAL_R15,full,STATE_FAST_R15,4,78,63,0.4444444444444444,0.0,0,0
paired_fast_RF_RESIDUAL_R15,origins_2019_2021,RF_RESIDUAL_R15,2,35,30,0.43333333333333335,0.1,12,8
paired_fast_RF_RESIDUAL_R15,origins_2019_2021,STATE_FAST_R15,2,35,30,0.3333333333333333,0.0,0,0
paired_fast_RF_RESIDUAL_R15,origins_2019_2021,RF_RESIDUAL_R15,3,35,31,0.5161290322580645,0.06451612903225806,11,8
paired_fast_RF_RESIDUAL_R15,origins_2019_2021,STATE_FAST_R15,3,35,31,0.7096774193548387,0.0,0,0
paired_fast_RF_RESIDUAL_R15,origins_2019_2021,RF_RESIDUAL_R15,4,35,30,0.4666666666666667,0.13333333333333333,13,7
paired_fast_RF_RESIDUAL_R15,origins_2019_2021,STATE_FAST_R15,4,35,30,0.4,0.0,0,0
paired_fast_RF_RESIDUAL_R15,origins_2022_2023,RF_RESIDUAL_R15,2,24,20,0.5,0.3,20,10
paired_fast_RF_RESIDUAL_R15,origins_2022_2023,STATE_FAST_R15,2,24,20,0.65,0.0,0,0
paired_fast_RF_RESIDUAL_R15,origins_2022_2023,RF_RESIDUAL_R15,3,24,19,0.631578947368421,0.5263157894736842,21,6
paired_fast_RF_RESIDUAL_R15,origins_2022_2023,STATE_FAST_R15,3,24,19,0.7894736842105263,0.0,0,0
paired_fast_RF_RESIDUAL_R15,origins_2022_2023,RF_RESIDUAL_R15,4,24,19,0.3157894736842105,0.2631578947368421,20,11
paired_fast_RF_RESIDUAL_R15,origins_2022_2023,STATE_FAST_R15,4,24,19,0.5789473684210527,0.0,0,0
paired_fast_RF_RESIDUAL_R15,origins_2024plus,RF_RESIDUAL_R15,2,25,19,0.5789473684210527,0.47368421052631576,16,3
paired_fast_RF_RESIDUAL_R15,origins_2024plus,STATE_FAST_R15,2,25,19,0.42105263157894735,0.0,0,0
paired_fast_RF_RESIDUAL_R15,origins_2024plus,RF_RESIDUAL_R15,3,22,17,0.4117647058823529,0.35294117647058826,13,5
paired_fast_RF_RESIDUAL_R15,origins_2024plus,STATE_FAST_R15,3,22,17,0.7058823529411765,0.0,0,0
paired_fast_RF_RESIDUAL_R15,origins_2024plus,RF_RESIDUAL_R15,4,19,14,0.42857142857142855,0.35714285714285715,12,5
paired_fast_RF_RESIDUAL_R15,origins_2024plus,STATE_FAST_R15,4,19,14,0.35714285714285715,0.0,0,0
paired_fast_RF_RESIDUAL_R15,recent_targets,RF_RESIDUAL_R15,2,31,22,0.5909090909090909,0.5,22,4
paired_fast_RF_RESIDUAL_R15,recent_targets,STATE_FAST_R15,2,31,22,0.45454545454545453,0.0,0,0
paired_fast_RF_RESIDUAL_R15,recent_targets,RF_RESIDUAL_R15,3,31,22,0.5,0.45454545454545453,22,6
paired_fast_RF_RESIDUAL_R15,recent_targets,STATE_FAST_R15,3,31,22,0.7272727272727273,0.0,0,0
paired_fast_RF_RESIDUAL_R15,recent_targets,RF_RESIDUAL_R15,4,31,22,0.45454545454545453,0.36363636363636365,22,9
paired_fast_RF_RESIDUAL_R15,recent_targets,STATE_FAST_R15,4,31,22,0.4090909090909091,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,full,DAMPED_P80_Q001_R16,2,84,69,0.4927536231884058,0.07246376811594203,11,5
paired_fast_DAMPED_P80_Q001_R16,full,STATE_FAST_R15,2,84,69,0.4492753623188406,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,full,DAMPED_P80_Q001_R16,3,81,67,0.6865671641791045,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,full,STATE_FAST_R15,3,81,67,0.7313432835820896,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,full,DAMPED_P80_Q001_R16,4,78,63,0.5079365079365079,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,full,STATE_FAST_R15,4,78,63,0.4444444444444444,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,origins_2019_2021,DAMPED_P80_Q001_R16,2,35,30,0.3333333333333333,0.06666666666666667,5,2
paired_fast_DAMPED_P80_Q001_R16,origins_2019_2021,STATE_FAST_R15,2,35,30,0.3333333333333333,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,origins_2019_2021,DAMPED_P80_Q001_R16,3,35,31,0.7096774193548387,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,origins_2019_2021,STATE_FAST_R15,3,35,31,0.7096774193548387,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,origins_2019_2021,DAMPED_P80_Q001_R16,4,35,30,0.4,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,origins_2019_2021,STATE_FAST_R15,4,35,30,0.4,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,origins_2022_2023,DAMPED_P80_Q001_R16,2,24,20,0.7,0.15,6,3
paired_fast_DAMPED_P80_Q001_R16,origins_2022_2023,STATE_FAST_R15,2,24,20,0.65,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,origins_2022_2023,DAMPED_P80_Q001_R16,3,24,19,0.7368421052631579,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,origins_2022_2023,STATE_FAST_R15,3,24,19,0.7894736842105263,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,origins_2022_2023,DAMPED_P80_Q001_R16,4,24,19,0.631578947368421,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,origins_2022_2023,STATE_FAST_R15,4,24,19,0.5789473684210527,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,origins_2024plus,DAMPED_P80_Q001_R16,2,25,19,0.5263157894736842,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,origins_2024plus,STATE_FAST_R15,2,25,19,0.42105263157894735,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,origins_2024plus,DAMPED_P80_Q001_R16,3,22,17,0.5882352941176471,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,origins_2024plus,STATE_FAST_R15,3,22,17,0.7058823529411765,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,origins_2024plus,DAMPED_P80_Q001_R16,4,19,14,0.5714285714285714,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,origins_2024plus,STATE_FAST_R15,4,19,14,0.35714285714285715,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,recent_targets,DAMPED_P80_Q001_R16,2,31,22,0.5454545454545454,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,recent_targets,STATE_FAST_R15,2,31,22,0.45454545454545453,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,recent_targets,DAMPED_P80_Q001_R16,3,31,22,0.6363636363636364,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,recent_targets,STATE_FAST_R15,3,31,22,0.7272727272727273,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,recent_targets,DAMPED_P80_Q001_R16,4,31,22,0.5454545454545454,0.0,0,0
paired_fast_DAMPED_P80_Q001_R16,recent_targets,STATE_FAST_R15,4,31,22,0.4090909090909091,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,full,DAMPED_P80_Q010_R16,2,84,69,0.463768115942029,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,full,STATE_FAST_R15,2,84,69,0.4492753623188406,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,full,DAMPED_P80_Q010_R16,3,81,67,0.7014925373134329,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,full,STATE_FAST_R15,3,81,67,0.7313432835820896,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,full,DAMPED_P80_Q010_R16,4,78,63,0.4126984126984127,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,full,STATE_FAST_R15,4,78,63,0.4444444444444444,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2019_2021,DAMPED_P80_Q010_R16,2,35,30,0.3333333333333333,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2019_2021,STATE_FAST_R15,2,35,30,0.3333333333333333,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2019_2021,DAMPED_P80_Q010_R16,3,35,31,0.7096774193548387,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2019_2021,STATE_FAST_R15,3,35,31,0.7096774193548387,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2019_2021,DAMPED_P80_Q010_R16,4,35,30,0.4,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2019_2021,STATE_FAST_R15,4,35,30,0.4,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2022_2023,DAMPED_P80_Q010_R16,2,24,20,0.65,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2022_2023,STATE_FAST_R15,2,24,20,0.65,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2022_2023,DAMPED_P80_Q010_R16,3,24,19,0.7894736842105263,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2022_2023,STATE_FAST_R15,3,24,19,0.7894736842105263,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2022_2023,DAMPED_P80_Q010_R16,4,24,19,0.5789473684210527,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2022_2023,STATE_FAST_R15,4,24,19,0.5789473684210527,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2024plus,DAMPED_P80_Q010_R16,2,25,19,0.47368421052631576,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2024plus,STATE_FAST_R15,2,25,19,0.42105263157894735,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2024plus,DAMPED_P80_Q010_R16,3,22,17,0.5882352941176471,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2024plus,STATE_FAST_R15,3,22,17,0.7058823529411765,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2024plus,DAMPED_P80_Q010_R16,4,19,14,0.21428571428571427,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,origins_2024plus,STATE_FAST_R15,4,19,14,0.35714285714285715,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,recent_targets,DAMPED_P80_Q010_R16,2,31,22,0.5,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,recent_targets,STATE_FAST_R15,2,31,22,0.45454545454545453,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,recent_targets,DAMPED_P80_Q010_R16,3,31,22,0.6363636363636364,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,recent_targets,STATE_FAST_R15,3,31,22,0.7272727272727273,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,recent_targets,DAMPED_P80_Q010_R16,4,31,22,0.3181818181818182,0.0,0,0
paired_fast_DAMPED_P80_Q010_R16,recent_targets,STATE_FAST_R15,4,31,22,0.4090909090909091,0.0,0,0
paired_fast_DAMPED_P95_Q001_R16,full,DAMPED_P95_Q001_R16,2,84,69,0.42028985507246375,0.0,0,0
paired_fast_DAMPED_P95_Q001_R16,full,STATE_FAST_R15,2,84,69,0.4492753623188406,0.0,0,0
paired_fast_DAMPED_P95_Q001_R16,full,DAMPED_P95_Q001_R16,3,81,67,0.40298507462686567,0.0,0,0
paired_fast_DAMPED_P95_Q001_R16,full,STATE_FAST_R15,3,81,67,0.7313432835820896,0.0,0,0
paired_fast_DAMPED_P95_Q001_R16,full,DAMPED_P95_Q001_R16,4,78,63,0.4126984126984127,0.0,0,0
paired_fast_DAMPED_P95_Q001_R16,full,STATE_FAST_R15,4,78,63,0.4444444444444444,0.0,0,0
paired_fast_DAMPED_P95_Q001_R16,origins_2019_2021,DAMPED_P95_Q001_R16,2,35,30,0.5666666666666667,0.0,0,0
paired_fast_DAMPED_P95_Q001_R16,origins_2019_2021,STATE_FAST_R15,2,35,30,0.3333333333333333,0.0,0,0
paired_fast_DAMPED_P95_Q001_R16,origins_2019_2021,DAMPED_P95_Q001_R16,3,35,31,0.5161290322580645,0.0,0,0
paired_fast_DAMPED_P95_Q001_R16,origins_2019_2021,STATE_FAST_R15,3,35,31,0.7096774193548387,0.0,0,0
paired_fast_DAMPED_P95_Q001_R16,origins_2019_2021,DAMPED_P95_Q001_R16,4,35,30,0.5,0.0,0,0
paired_fast_DAMPED_P95_Q001_R16,origins_2019_2021,STATE_FAST_R15,4,35,30,0.4,0.0,0,0
