origin,as_of,h,target,family,penalty,log_rate_forecast,mm_forecast,status,reason,all_path_estimated
2017-10,2017-11-08T23:59:00+01:00,9,2018-07,asymmetric,1.0,0.10234675761458248,0.10239914978092352,fallback_persistence,insufficient_training_rows,False
2017-10,2017-11-08T23:59:00+01:00,10,2018-08,asymmetric,1.0,-0.4523395519127614,-0.4513180373801417,fallback_persistence,insufficient_training_rows,False
2017-10,2017-11-08T23:59:00+01:00,11,2018-09,asymmetric,1.0,0.5426710812681961,0.5441462079352261,fallback_persistence,insufficient_training_rows,False
2017-10,2017-11-08T23:59:00+01:00,12,2018-10,asymmetric,1.0,-0.028570062682526542,-0.028565981828761536,fallback_persistence,insufficient_training_rows,False
2017-10,2017-11-08T23:59:00+01:00,1,2017-11,asymmetric,10.0,0.9812759320218631,0.9861062308875759,fallback_persistence,insufficient_training_rows,False
2017-10,2017-11-08T23:59:00+01:00,2,2017-12,asymmetric,10.0,0.16471958298576306,0.16485532020922283,fallback_persistence,insufficient_training_rows,False
2017-10,2017-11-08T23:59:00+01:00,3,2018-01,asymmetric,10.0,1.7242439640188707,1.7391948565985444,fallback_persistence,insufficient_training_rows,False
2017-10,2017-11-08T23:59:00+01:00,4,2018-02,asymmetric,10.0,0.7957875906724563,0.7989623961012299,fallback_persistence,insufficient_training_rows,False
2017-10,2017-11-08T23:59:00+01:00,5,2018-03,asymmetric,10.0,0.2109508249173947,0.2111734827086835,fallback_persistence,insufficient_training_rows,False
2017-10,2017-11-08T23:59:00+01:00,6,2018-04,asymmetric,10.0,0.3136875704778772,0.31418008478798143,fallback_persistence,insufficient_training_rows,False
2017-10,2017-11-08T23:59:00+01:00,7,2018-05,asymmetric,10.0,0.3680088587298672,0.3686868427556934,fallback_persistence,insufficient_training_rows,False
2017-10,2017-11-08T23:59:00+01:00,8,2018-06,asymmetric,10.0,0.13695407025343895,0.13704789516769136,fallback_persistence,insufficient_training_rows,False
2017-10,2017-11-08T23:59:00+01:00,9,2018-07,asymmetric,10.0,0.10234675761458248,0.10239914978092352,fallback_persistence,insufficient_training_rows,False
2017-10,2017-11-08T23:59:00+01:00,10,2018-08,asymmetric,10.0,-0.4523395519127614,-0.4513180373801417,fallback_persistence,insufficient_training_rows,False
2017-10,2017-11-08T23:59:00+01:00,11,2018-09,asymmetric,10.0,0.5426710812681961,0.5441462079352261,fallback_persistence,insufficient_training_rows,False
2017-10,2017-11-08T23:59:00+01:00,12,2018-10,asymmetric,10.0,-0.028570062682526542,-0.028565981828761536,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,1,2017-12,symmetric,0.1,0.24720905608259525,0.24751486961730332,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,2,2018-01,symmetric,0.1,1.806733437115703,1.8231536061729634,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,3,2018-02,symmetric,0.1,0.8782770637692885,0.8821452328939139,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,4,2018-03,symmetric,0.1,0.2934402980142269,0.2938712554879192,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,5,2018-04,symmetric,0.1,0.3961770435747094,0.3969628622256545,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,6,2018-05,symmetric,0.1,0.4504983318266994,0.45151460108051417,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,7,2018-06,symmetric,0.1,0.21944354335027114,0.21968449691397185,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,8,2018-07,symmetric,0.1,0.18483623071141467,0.1850071581680655,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,9,2018-08,symmetric,0.1,-0.3698500788159292,-0.36916697582374114,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,10,2018-09,symmetric,0.1,0.6251605543650283,0.627118761478078,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,11,2018-10,symmetric,0.1,0.6961714885847602,0.6986003954733012,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,12,2018-11,symmetric,0.1,1.0637654051186953,1.0694435053321538,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,1,2017-12,symmetric,1.0,0.24720905608259525,0.24751486961730332,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,2,2018-01,symmetric,1.0,1.806733437115703,1.8231536061729634,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,3,2018-02,symmetric,1.0,0.8782770637692885,0.8821452328939139,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,4,2018-03,symmetric,1.0,0.2934402980142269,0.2938712554879192,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,5,2018-04,symmetric,1.0,0.3961770435747094,0.3969628622256545,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,6,2018-05,symmetric,1.0,0.4504983318266994,0.45151460108051417,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,7,2018-06,symmetric,1.0,0.21944354335027114,0.21968449691397185,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,8,2018-07,symmetric,1.0,0.18483623071141467,0.1850071581680655,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,9,2018-08,symmetric,1.0,-0.3698500788159292,-0.36916697582374114,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,10,2018-09,symmetric,1.0,0.6251605543650283,0.627118761478078,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,11,2018-10,symmetric,1.0,0.6961714885847602,0.6986003954733012,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,12,2018-11,symmetric,1.0,1.0637654051186953,1.0694435053321538,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,1,2017-12,symmetric,10.0,0.24720905608259525,0.24751486961730332,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,2,2018-01,symmetric,10.0,1.806733437115703,1.8231536061729634,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,3,2018-02,symmetric,10.0,0.8782770637692885,0.8821452328939139,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,4,2018-03,symmetric,10.0,0.2934402980142269,0.2938712554879192,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,5,2018-04,symmetric,10.0,0.3961770435747094,0.3969628622256545,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,6,2018-05,symmetric,10.0,0.4504983318266994,0.45151460108051417,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,7,2018-06,symmetric,10.0,0.21944354335027114,0.21968449691397185,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,8,2018-07,symmetric,10.0,0.18483623071141467,0.1850071581680655,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,9,2018-08,symmetric,10.0,-0.3698500788159292,-0.36916697582374114,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,10,2018-09,symmetric,10.0,0.6251605543650283,0.627118761478078,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,11,2018-10,symmetric,10.0,0.6961714885847602,0.6986003954733012,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,12,2018-11,symmetric,10.0,1.0637654051186953,1.0694435053321538,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,1,2017-12,asymmetric,0.1,0.24720905608259525,0.24751486961730332,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,2,2018-01,asymmetric,0.1,1.806733437115703,1.8231536061729634,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,3,2018-02,asymmetric,0.1,0.8782770637692885,0.8821452328939139,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,4,2018-03,asymmetric,0.1,0.2934402980142269,0.2938712554879192,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,5,2018-04,asymmetric,0.1,0.3961770435747094,0.3969628622256545,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,6,2018-05,asymmetric,0.1,0.4504983318266994,0.45151460108051417,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,7,2018-06,asymmetric,0.1,0.21944354335027114,0.21968449691397185,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,8,2018-07,asymmetric,0.1,0.18483623071141467,0.1850071581680655,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,9,2018-08,asymmetric,0.1,-0.3698500788159292,-0.36916697582374114,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,10,2018-09,asymmetric,0.1,0.6251605543650283,0.627118761478078,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,11,2018-10,asymmetric,0.1,0.6961714885847602,0.6986003954733012,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,12,2018-11,asymmetric,0.1,1.0637654051186953,1.0694435053321538,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,1,2017-12,asymmetric,1.0,0.24720905608259525,0.24751486961730332,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,2,2018-01,asymmetric,1.0,1.806733437115703,1.8231536061729634,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,3,2018-02,asymmetric,1.0,0.8782770637692885,0.8821452328939139,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,4,2018-03,asymmetric,1.0,0.2934402980142269,0.2938712554879192,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,5,2018-04,asymmetric,1.0,0.3961770435747094,0.3969628622256545,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,6,2018-05,asymmetric,1.0,0.4504983318266994,0.45151460108051417,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,7,2018-06,asymmetric,1.0,0.21944354335027114,0.21968449691397185,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,8,2018-07,asymmetric,1.0,0.18483623071141467,0.1850071581680655,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,9,2018-08,asymmetric,1.0,-0.3698500788159292,-0.36916697582374114,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,10,2018-09,asymmetric,1.0,0.6251605543650283,0.627118761478078,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,11,2018-10,asymmetric,1.0,0.6961714885847602,0.6986003954733012,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,12,2018-11,asymmetric,1.0,1.0637654051186953,1.0694435053321538,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,1,2017-12,asymmetric,10.0,0.24720905608259525,0.24751486961730332,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,2,2018-01,asymmetric,10.0,1.806733437115703,1.8231536061729634,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,3,2018-02,asymmetric,10.0,0.8782770637692885,0.8821452328939139,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,4,2018-03,asymmetric,10.0,0.2934402980142269,0.2938712554879192,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,5,2018-04,asymmetric,10.0,0.3961770435747094,0.3969628622256545,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,6,2018-05,asymmetric,10.0,0.4504983318266994,0.45151460108051417,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,7,2018-06,asymmetric,10.0,0.21944354335027114,0.21968449691397185,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,8,2018-07,asymmetric,10.0,0.18483623071141467,0.1850071581680655,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,9,2018-08,asymmetric,10.0,-0.3698500788159292,-0.36916697582374114,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,10,2018-09,asymmetric,10.0,0.6251605543650283,0.627118761478078,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,11,2018-10,asymmetric,10.0,0.6961714885847602,0.6986003954733012,fallback_persistence,insufficient_training_rows,False
2017-11,2017-12-10T23:59:00+01:00,12,2018-11,asymmetric,10.0,1.0637654051186953,1.0694435053321538,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,1,2018-01,symmetric,0.1,1.7052772732495833,1.7199001279625301,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,2,2018-02,symmetric,0.1,0.7768208999031692,0.7798459815378369,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,3,2018-03,symmetric,0.1,0.19198413414810744,0.19216854167911507,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,4,2018-04,symmetric,0.1,0.29472087970858996,0.29515560866736334,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,5,2018-05,symmetric,0.1,0.34904216796057996,0.3496520294871817,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,6,2018-06,symmetric,0.1,0.1179873794841517,0.11805701197589728,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,7,2018-07,symmetric,0.1,0.08338006684529523,0.08341483768634285,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,8,2018-08,symmetric,0.1,-0.4713062426820486,-0.4701973376070501,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,9,2018-09,symmetric,0.1,0.5237043904989088,0.5250781189872422,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,10,2018-10,symmetric,0.1,0.5947153247186407,0.596487267235592,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,11,2018-11,symmetric,0.1,0.7900351540235249,0.7931641664179576,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,12,2018-12,symmetric,0.1,0.1457528922164758,0.14585916336924432,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,1,2018-01,symmetric,1.0,1.7052772732495833,1.7199001279625301,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,2,2018-02,symmetric,1.0,0.7768208999031692,0.7798459815378369,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,3,2018-03,symmetric,1.0,0.19198413414810744,0.19216854167911507,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,4,2018-04,symmetric,1.0,0.29472087970858996,0.29515560866736334,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,5,2018-05,symmetric,1.0,0.34904216796057996,0.3496520294871817,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,6,2018-06,symmetric,1.0,0.1179873794841517,0.11805701197589728,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,7,2018-07,symmetric,1.0,0.08338006684529523,0.08341483768634285,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,8,2018-08,symmetric,1.0,-0.4713062426820486,-0.4701973376070501,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,9,2018-09,symmetric,1.0,0.5237043904989088,0.5250781189872422,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,10,2018-10,symmetric,1.0,0.5947153247186407,0.596487267235592,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,11,2018-11,symmetric,1.0,0.7900351540235249,0.7931641664179576,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,12,2018-12,symmetric,1.0,0.1457528922164758,0.14585916336924432,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,1,2018-01,symmetric,10.0,1.7052772732495833,1.7199001279625301,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,2,2018-02,symmetric,10.0,0.7768208999031692,0.7798459815378369,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,3,2018-03,symmetric,10.0,0.19198413414810744,0.19216854167911507,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,4,2018-04,symmetric,10.0,0.29472087970858996,0.29515560866736334,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,5,2018-05,symmetric,10.0,0.34904216796057996,0.3496520294871817,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,6,2018-06,symmetric,10.0,0.1179873794841517,0.11805701197589728,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,7,2018-07,symmetric,10.0,0.08338006684529523,0.08341483768634285,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,8,2018-08,symmetric,10.0,-0.4713062426820486,-0.4701973376070501,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,9,2018-09,symmetric,10.0,0.5237043904989088,0.5250781189872422,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,10,2018-10,symmetric,10.0,0.5947153247186407,0.596487267235592,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,11,2018-11,symmetric,10.0,0.7900351540235249,0.7931641664179576,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,12,2018-12,symmetric,10.0,0.1457528922164758,0.14585916336924432,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,1,2018-01,asymmetric,0.1,1.7052772732495833,1.7199001279625301,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,2,2018-02,asymmetric,0.1,0.7768208999031692,0.7798459815378369,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,3,2018-03,asymmetric,0.1,0.19198413414810744,0.19216854167911507,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,4,2018-04,asymmetric,0.1,0.29472087970858996,0.29515560866736334,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,5,2018-05,asymmetric,0.1,0.34904216796057996,0.3496520294871817,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,6,2018-06,asymmetric,0.1,0.1179873794841517,0.11805701197589728,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,7,2018-07,asymmetric,0.1,0.08338006684529523,0.08341483768634285,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,8,2018-08,asymmetric,0.1,-0.4713062426820486,-0.4701973376070501,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,9,2018-09,asymmetric,0.1,0.5237043904989088,0.5250781189872422,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,10,2018-10,asymmetric,0.1,0.5947153247186407,0.596487267235592,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,11,2018-11,asymmetric,0.1,0.7900351540235249,0.7931641664179576,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,12,2018-12,asymmetric,0.1,0.1457528922164758,0.14585916336924432,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,1,2018-01,asymmetric,1.0,1.7052772732495833,1.7199001279625301,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,2,2018-02,asymmetric,1.0,0.7768208999031692,0.7798459815378369,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,3,2018-03,asymmetric,1.0,0.19198413414810744,0.19216854167911507,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,4,2018-04,asymmetric,1.0,0.29472087970858996,0.29515560866736334,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,5,2018-05,asymmetric,1.0,0.34904216796057996,0.3496520294871817,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,6,2018-06,asymmetric,1.0,0.1179873794841517,0.11805701197589728,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,7,2018-07,asymmetric,1.0,0.08338006684529523,0.08341483768634285,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,8,2018-08,asymmetric,1.0,-0.4713062426820486,-0.4701973376070501,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,9,2018-09,asymmetric,1.0,0.5237043904989088,0.5250781189872422,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,10,2018-10,asymmetric,1.0,0.5947153247186407,0.596487267235592,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,11,2018-11,asymmetric,1.0,0.7900351540235249,0.7931641664179576,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,12,2018-12,asymmetric,1.0,0.1457528922164758,0.14585916336924432,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,1,2018-01,asymmetric,10.0,1.7052772732495833,1.7199001279625301,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,2,2018-02,asymmetric,10.0,0.7768208999031692,0.7798459815378369,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,3,2018-03,asymmetric,10.0,0.19198413414810744,0.19216854167911507,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,4,2018-04,asymmetric,10.0,0.29472087970858996,0.29515560866736334,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,5,2018-05,asymmetric,10.0,0.34904216796057996,0.3496520294871817,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,6,2018-06,asymmetric,10.0,0.1179873794841517,0.11805701197589728,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,7,2018-07,asymmetric,10.0,0.08338006684529523,0.08341483768634285,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,8,2018-08,asymmetric,10.0,-0.4713062426820486,-0.4701973376070501,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,9,2018-09,asymmetric,10.0,0.5237043904989088,0.5250781189872422,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,10,2018-10,asymmetric,10.0,0.5947153247186407,0.596487267235592,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,11,2018-11,asymmetric,10.0,0.7900351540235249,0.7931641664179576,fallback_persistence,insufficient_training_rows,False
2017-12,2018-01-09T23:59:00+01:00,12,2018-12,asymmetric,10.0,0.1457528922164758,0.14585916336924432,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,1,2018-02,symmetric,0.1,0.9840951784979568,0.988953318261851,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,2,2018-03,symmetric,0.1,0.3992584127428952,0.40005651094821043,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,3,2018-04,symmetric,0.1,0.5019951583033777,0.5032572650192795,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,4,2018-05,symmetric,0.1,0.5563164465553677,0.5578667600486049,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,5,2018-06,symmetric,0.1,0.3252616580789395,0.3257912077950944,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,6,2018-07,symmetric,0.1,0.29065434544008295,0.2910771547213102,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,7,2018-08,symmetric,0.1,-0.2640319640872609,-0.26368370626837556,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,8,2018-09,symmetric,0.1,0.7309786690936966,0.7336568398089205,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,9,2018-10,symmetric,0.1,0.8019896033134285,0.8052141543564196,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,10,2018-11,symmetric,0.1,0.9973094326183127,1.002299136942591,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,11,2018-12,symmetric,0.1,0.5783688443044825,0.5800446260802933,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,12,2019-01,symmetric,0.1,1.9125515518443712,1.9309579758926367,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,1,2018-02,symmetric,1.0,0.9840951784979568,0.988953318261851,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,2,2018-03,symmetric,1.0,0.3992584127428952,0.40005651094821043,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,3,2018-04,symmetric,1.0,0.5019951583033777,0.5032572650192795,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,4,2018-05,symmetric,1.0,0.5563164465553677,0.5578667600486049,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,5,2018-06,symmetric,1.0,0.3252616580789395,0.3257912077950944,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,6,2018-07,symmetric,1.0,0.29065434544008295,0.2910771547213102,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,7,2018-08,symmetric,1.0,-0.2640319640872609,-0.26368370626837556,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,8,2018-09,symmetric,1.0,0.7309786690936966,0.7336568398089205,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,9,2018-10,symmetric,1.0,0.8019896033134285,0.8052141543564196,fallback_persistence,insufficient_training_rows,False
2018-01,2018-02-13T23:59:00+01:00,10,2018-11,symmetric,1.0,0.9973094326183127,1.002299136942591,fallback_persistence,insufficient_training_rows,False
