origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual
2019-02,0,2019-02,2019-03-10T22:59:00+00:00,FOOD_SEASONAL_R17,0.3177548805881821,0.1867413632119507,2.6794258373205744,2.8136990211578414,0.0,0.0
2019-02,1,2019-03,2019-03-10T22:59:00+00:00,FOOD_SEASONAL_R17,0.0908234039764978,0.1863932898415576,2.969348659003822,3.0056479203729327,0.09078218447902749,0.18621979310646208
2019-02,2,2019-04,2019-03-10T22:59:00+00:00,FOOD_SEASONAL_R17,0.3310794530009669,0.0930232558139509,2.769818529130847,3.050556168228079,0.4213147761568831,0.2791998091031148
2019-02,3,2019-05,2019-03-10T22:59:00+00:00,FOOD_SEASONAL_R17,0.25154964696821513,0.6505576208178487,2.9467680608364977,2.818763416308013,0.6725485665804436,0.9276504370292084
2019-02,4,2019-06,2019-03-10T22:59:00+00:00,FOOD_SEASONAL_R17,0.17754874544549215,0.1846722068328699,2.7462121212121224,2.611160337651258,0.8499398805584081,1.112152334386138
2019-02,5,2019-07,2019-03-10T22:59:00+00:00,FOOD_SEASONAL_R17,0.26828604900338127,0.3686635944700533,2.9300567107750517,2.691959418174755,1.1178666849333725,1.4801380302261997
2019-02,6,2019-08,2019-03-10T22:59:00+00:00,FOOD_SEASONAL_R17,0.0568850932162874,0.0918273645546419,2.9272898961284195,2.6533499843685524,1.174735604713734,1.571923259249096
2019-02,7,2019-09,2019-03-10T22:59:00+00:00,FOOD_SEASONAL_R17,-0.07886633267601693,-0.5504587155963248,2.6515151515151705,2.863789890082352,1.0958381561845378,1.019943936889315
2019-02,8,2019-10,2019-03-10T22:59:00+00:00,FOOD_SEASONAL_R17,0.3319173066070781,0.4612546125461358,2.735849056603792,2.8157589784652792,1.4272058331742308,1.4801380302262204
2019-02,9,2019-11,2019-03-10T22:59:00+00:00,FOOD_SEASONAL_R17,0.09015837950992181,0.2754820936639035,3.116147308781873,3.0056311243432954,1.5173235944291803,1.7552413674152
2019-02,10,2019-12,2019-03-10T22:59:00+00:00,FOOD_SEASONAL_R17,0.1646278108122472,0.1831501831501825,3.207547169811327,3.0778719388956266,1.68181604220407,1.938224035122816
2019-02,11,2020-01,2019-03-10T22:59:00+00:00,FOOD_SEASONAL_R17,0.8680092289472239,1.4625228519195457,3.6414565826330487,2.9047182288957107,2.5460797298671243,3.3901551675681305
2019-02,12,2020-02,2019-03-10T22:59:00+00:00,FOOD_SEASONAL_R17,0.3269142263939837,0.2702702702702675,3.7278657968313063,2.9141137730885505,2.872460753465179,3.660060864484629
2019-02,0,2019-02,2019-03-10T22:59:00+00:00,FOOD_PERSISTENCE_R17,0.3177548805881821,0.1867413632119507,2.6794258373205744,2.8136990211578414,0.0,0.0
2019-02,1,2019-03,2019-03-10T22:59:00+00:00,FOOD_PERSISTENCE_R17,0.05268978480367238,0.1863932898415576,2.969348659003822,2.9664037817310525,0.05267590861056933,0.18621979310646208
