week,petrol95,diesel,origin,model
2019-09-09,32.1886603032559,31.804569786721473,2019-03,FUEL_ANNUAL_R17
2019-09-16,32.19024012783307,31.805977140180538,2019-03,FUEL_ANNUAL_R17
2019-09-23,32.19148083902285,31.807088636163737,2019-03,FUEL_ANNUAL_R17
2019-09-30,32.192417173920276,31.80792941838242,2019-03,FUEL_ANNUAL_R17
2019-10-07,32.19308006649483,31.80852249842918,2019-03,FUEL_ANNUAL_R17
2019-10-14,32.1934971497753,31.808888935755554,2019-03,FUEL_ANNUAL_R17
2019-10-21,32.19369316399249,31.809048002780635,2019-03,FUEL_ANNUAL_R17
2019-10-28,32.19369029572157,31.809017336230895,2019-03,FUEL_ANNUAL_R17
2019-11-04,32.193508464993194,31.808813075782066,2019-03,FUEL_ANNUAL_R17
2019-11-11,32.19316557205973,31.808449991021604,2019-03,FUEL_ANNUAL_R17
2019-11-18,32.192677712023674,31.807941597687194,2019-03,FUEL_ANNUAL_R17
2019-11-25,32.19205936322695,31.807300264070044,2019-03,FUEL_ANNUAL_R17
2019-12-02,32.19132355375168,31.806537308404582,2019-03,FUEL_ANNUAL_R17
2019-12-09,32.190482009330886,31.80566308800197,2019-03,FUEL_ANNUAL_R17
2019-12-16,32.189545285240605,31.80468708082339,2019-03,FUEL_ANNUAL_R17
2019-12-23,32.18852288423188,31.803617960132108,2019-03,FUEL_ANNUAL_R17
2019-12-30,32.18742336219103,31.802463662810162,2019-03,FUEL_ANNUAL_R17
2020-01-06,32.1862544229419,31.80123145187642,2019-03,FUEL_ANNUAL_R17
2020-01-13,32.18502300339421,31.799927973697734,2019-03,FUEL_ANNUAL_R17
2020-01-20,32.18373535007852,31.798559310343357,2019-03,FUEL_ANNUAL_R17
2020-01-27,32.18239708797599,31.797131027494615,2019-03,FUEL_ANNUAL_R17
2020-02-03,32.181013282442564,31.795648218287276,2019-03,FUEL_ANNUAL_R17
2020-02-10,32.179588494935686,31.794115543431637,2019-03,FUEL_ANNUAL_R17
2020-02-17,32.17812683317395,31.79253726792642,2019-03,FUEL_ANNUAL_R17
2020-02-24,32.17663199629197,31.79091729465562,2019-03,FUEL_ANNUAL_R17
2020-03-02,32.17510731549418,31.78925919513295,2019-03,FUEL_ANNUAL_R17
2020-03-09,32.1735557906587,31.787566237635943,2019-03,FUEL_ANNUAL_R17
2020-03-16,32.17198012329664,31.78584141295152,2019-03,FUEL_ANNUAL_R17
2020-03-23,32.1703827462306,31.7840874579356,2019-03,FUEL_ANNUAL_R17
2020-03-30,32.16876585031986,31.7823068770725,2019-03,FUEL_ANNUAL_R17
2019-03-04,30.19896028000002,31.124903220000014,2019-03,FUEL_ANNUAL_LOW_R17
2019-03-11,30.288960480000032,31.246955520000036,2019-03,FUEL_ANNUAL_LOW_R17
2019-03-18,30.42694095999998,31.452093279999975,2019-03,FUEL_ANNUAL_LOW_R17
2019-03-25,30.607101389999976,31.464876089999972,2019-03,FUEL_ANNUAL_LOW_R17
2019-04-01,31.071965160000026,31.510927980000023,2019-03,FUEL_ANNUAL_LOW_R17
2019-04-08,31.418321850778266,31.584194240833245,2019-03,FUEL_ANNUAL_LOW_R17
2019-04-15,31.6427822610343,31.626647307193263,2019-03,FUEL_ANNUAL_LOW_R17
2019-04-22,31.7756273344549,31.637956529074106,2019-03,FUEL_ANNUAL_LOW_R17
2019-04-29,31.854644279623635,31.635701687071435,2019-03,FUEL_ANNUAL_LOW_R17
2019-05-06,31.898785044928545,31.62502253505632,2019-03,FUEL_ANNUAL_LOW_R17
2019-05-13,31.91956627435544,31.608325365118436,2019-03,FUEL_ANNUAL_LOW_R17
2019-05-20,31.92450309464578,31.587153818398807,2019-03,FUEL_ANNUAL_LOW_R17
2019-05-27,31.91852317350732,31.56252140861293,2019-03,FUEL_ANNUAL_LOW_R17
2019-06-03,31.904878651456684,31.535113685078244,2019-03,FUEL_ANNUAL_LOW_R17
2019-06-10,31.88573449327253,31.505411330488947,2019-03,FUEL_ANNUAL_LOW_R17
2019-06-17,31.862548293493475,31.473765288471053,2019-03,FUEL_ANNUAL_LOW_R17
2019-06-24,31.836315653290587,31.440442772013895,2019-03,FUEL_ANNUAL_LOW_R17
2019-07-01,31.80772888509346,31.405655582349752,2019-03,FUEL_ANNUAL_LOW_R17
2019-07-08,31.77727981802268,31.36957766927368,2019-03,FUEL_ANNUAL_LOW_R17
2019-07-15,31.745326535296194,31.332356136969377,2019-03,FUEL_ANNUAL_LOW_R17
2019-07-22,31.712136825049623,31.294118246323933,2019-03,FUEL_ANNUAL_LOW_R17
2019-07-29,31.677916583796588,31.254975962520792,2019-03,FUEL_ANNUAL_LOW_R17
2019-08-05,31.64282848501715,31.215028989038515,2019-03,FUEL_ANNUAL_LOW_R17
2019-08-12,31.607004339414864,31.174366860669917,2019-03,FUEL_ANNUAL_LOW_R17
2019-08-19,31.57055335799104,31.133070444630796,2019-03,FUEL_ANNUAL_LOW_R17
2019-08-26,31.533567745726117,31.091213063164332,2019-03,FUEL_ANNUAL_LOW_R17
2019-09-02,31.496126548665423,31.04886136866495,2019-03,FUEL_ANNUAL_LOW_R17
2019-09-09,31.458298351578964,31.006076052270252,2019-03,FUEL_ANNUAL_LOW_R17
2019-09-16,31.420143213319044,30.962912436388475,2019-03,FUEL_ANNUAL_LOW_R17
2019-09-23,31.381714091441932,30.919420983034566,2019-03,FUEL_ANNUAL_LOW_R17
2019-09-30,31.343057920113452,30.875647738469016,2019-03,FUEL_ANNUAL_LOW_R17
2019-10-07,31.304216448723974,30.831634727636605,2019-03,FUEL_ANNUAL_LOW_R17
2019-10-14,31.265226912003747,30.78742030757,2019-03,FUEL_ANNUAL_LOW_R17
2019-10-21,31.22612257867043,30.743039486214098,2019-03,FUEL_ANNUAL_LOW_R17
2019-10-28,31.18693321019264,30.698524211407936,2019-03,FUEL_ANNUAL_LOW_R17
2019-11-04,31.147685451173828,30.65390363364979,2019-03,FUEL_ANNUAL_LOW_R17
2019-11-11,31.10840316625146,30.609204345532905,2019-03,FUEL_ANNUAL_LOW_R17
2019-11-18,31.069107734045776,30.564450600233737,2019-03,FUEL_ANNUAL_LOW_R17
2019-11-25,31.029818305789075,30.51966451107422,2019-03,FUEL_ANNUAL_LOW_R17
2019-12-02,30.99055203431268,30.474866233912365,2019-03,FUEL_ANNUAL_LOW_R17
2019-12-09,30.951324277733796,30.43007413390832,2019-03,FUEL_ANNUAL_LOW_R17
2019-12-16,30.91214878125682,30.385304938046655,2019-03,FUEL_ANNUAL_LOW_R17
2019-12-23,30.873037839844365,30.34057387465703,2019-03,FUEL_ANNUAL_LOW_R17
2019-12-30,30.834002444033352,30.295894801056875,2019-03,FUEL_ANNUAL_LOW_R17
2020-01-06,30.795052410812694,30.251280320336875,2019-03,FUEL_ANNUAL_LOW_R17
2020-01-13,30.756196501202954,30.206741888218076,2019-03,FUEL_ANNUAL_LOW_R17
2020-01-20,30.71744252596017,30.162289910828218,2019-03,FUEL_ANNUAL_LOW_R17
2020-01-27,30.678797440649237,30.117933834170827,2019-03,FUEL_ANNUAL_LOW_R17
2020-02-03,30.64026743118535,30.073682225994137,2019-03,FUEL_ANNUAL_LOW_R17
2020-02-10,30.60185799081827,30.029542850705926,2019-03,FUEL_ANNUAL_LOW_R17
2020-02-17,30.56357398942752,29.98552273792551,2019-03,FUEL_ANNUAL_LOW_R17
2020-02-24,30.52541973590436,29.9416282452133,2019-03,FUEL_ANNUAL_LOW_R17
2020-03-02,30.487399034315178,29.897865115472577,2019-03,FUEL_ANNUAL_LOW_R17
2020-03-09,30.449515234469338,29.85423852947598,2019-03,FUEL_ANNUAL_LOW_R17
2020-03-16,30.41177127745102,29.810753153930648,2019-03,FUEL_ANNUAL_LOW_R17
2020-03-23,30.374169736617706,29.76741318546094,2019-03,FUEL_ANNUAL_LOW_R17
2020-03-30,30.336712854517483,29.724222390855285,2019-03,FUEL_ANNUAL_LOW_R17
2019-03-04,30.19896028000002,31.124903220000014,2019-03,FUEL_ANNUAL_HIGH_R17
2019-03-11,30.288960480000032,31.246955520000036,2019-03,FUEL_ANNUAL_HIGH_R17
2019-03-18,30.42694095999998,31.452093279999975,2019-03,FUEL_ANNUAL_HIGH_R17
2019-03-25,30.607101389999976,31.464876089999972,2019-03,FUEL_ANNUAL_HIGH_R17
2019-04-01,31.071965160000026,31.510927980000023,2019-03,FUEL_ANNUAL_HIGH_R17
2019-04-08,31.418321850778266,31.584194240833245,2019-03,FUEL_ANNUAL_HIGH_R17
2019-04-15,31.644891030543178,31.62942726816945,2019-03,FUEL_ANNUAL_HIGH_R17
2019-04-22,31.790908996604216,31.656521972147274,2019-03,FUEL_ANNUAL_HIGH_R17
2019-04-29,31.90166652249794,31.68983863140428,2019-03,FUEL_ANNUAL_HIGH_R17
2019-05-06,31.99032344500995,31.727901113530894,2019-03,FUEL_ANNUAL_HIGH_R17
2019-05-13,32.06428745154177,31.768703119162414,2019-03,FUEL_ANNUAL_HIGH_R17
2019-05-20,32.128380370049534,31.811044934530326,2019-03,FUEL_ANNUAL_HIGH_R17
2019-05-27,32.185753220952726,31.854214355778712,2019-03,FUEL_ANNUAL_HIGH_R17
2019-06-03,32.23847621164025,31.8977934102217,2019-03,FUEL_ANNUAL_HIGH_R17
2019-06-10,32.287919269981785,31.941541314566354,2019-03,FUEL_ANNUAL_HIGH_R17
2019-06-17,32.334997592585296,31.985323632118828,2019-03,FUEL_ANNUAL_HIGH_R17
2019-06-24,32.38033019181087,32.02906942340507,2019-03,FUEL_ANNUAL_HIGH_R17
2019-07-01,32.42434235829706,32.07274535632225,2019-03,FUEL_ANNUAL_HIGH_R17
2019-07-08,32.46733196009432,32.11634008871114,2019-03,FUEL_ANNUAL_HIGH_R17
2019-07-15,32.50951241539229,32.15985487081011,2019-03,FUEL_ANNUAL_HIGH_R17
2019-07-22,32.551040611701765,32.20329791184258,2019-03,FUEL_ANNUAL_HIGH_R17
2019-07-29,32.59203510371202,32.24668102277578,2019-03,FUEL_ANNUAL_HIGH_R17
2019-08-05,32.63258802733258,32.290017633832015,2019-03,FUEL_ANNUAL_HIGH_R17
2019-08-12,32.672772946564315,32.33332164080574,2019-03,FUEL_ANNUAL_HIGH_R17
2019-08-19,32.712650063116506,32.376606749659864,2019-03,FUEL_ANNUAL_HIGH_R17
2019-08-26,32.75226971166384,32.419886119410926,2019-03,FUEL_ANNUAL_HIGH_R17
2019-09-02,32.79167473682858,32.46317218240327,2019-03,FUEL_ANNUAL_HIGH_R17
2019-09-09,32.83090213728032,32.5064765689827,2019-03,FUEL_ANNUAL_HIGH_R17
2019-09-16,32.86998422647412,32.54981009259441,2019-03,FUEL_ANNUAL_HIGH_R17
2019-09-23,32.908949471891745,32.5931827688941,2019-03,FUEL_ANNUAL_HIGH_R17
2019-09-30,32.94782311806869,32.63660385308527,2019-03,FUEL_ANNUAL_HIGH_R17
2019-10-07,32.9866276621384,32.68008188611747,2019-03,FUEL_ANNUAL_HIGH_R17
2019-10-14,33.02538322698698,32.723624744254394,2019-03,FUEL_ANNUAL_HIGH_R17
2019-10-21,33.06410786180251,32.76723968885357,2019-03,FUEL_ANNUAL_HIGH_R17
2019-10-28,33.10281778986786,32.81093341459895,2019-03,FUEL_ANNUAL_HIGH_R17
2019-11-04,33.141527616978706,32.85471209526247,2019-03,FUEL_ANNUAL_HIGH_R17
2019-11-11,33.18025050964384,32.89858142656506,2019-03,FUEL_ANNUAL_HIGH_R17
2019-11-18,33.21899834944936,32.94254666599551,2019-03,FUEL_ANNUAL_HIGH_R17
2019-11-25,33.25778186813254,32.98661266961068,2019-03,FUEL_ANNUAL_HIGH_R17
2019-12-02,33.29661076668506,33.030783925930955,2019-03,FUEL_ANNUAL_HIGH_R17
2019-12-09,33.33549382097695,33.07506458709118,2019-03,FUEL_ANNUAL_HIGH_R17
2019-12-16,33.374438975823075,33.119458497427765,2019-03,FUEL_ANNUAL_HIGH_R17
2019-12-23,33.41345342901663,33.16396921968809,2019-03,FUEL_ANNUAL_HIGH_R17
2019-12-30,33.452543706568484,33.20860005904467,2019-03,FUEL_ANNUAL_HIGH_R17
2020-01-06,33.49171573018285,33.253354085088894,2019-03,FUEL_ANNUAL_HIGH_R17
2020-01-13,33.53097487784121,33.298234151968884,2019-03,FUEL_ANNUAL_HIGH_R17
2020-01-20,33.570326038244836,33.34324291682465,2019-03,FUEL_ANNUAL_HIGH_R17
2020-01-27,33.60977365976788,33.388382856662595,2019-03,FUEL_ANNUAL_HIGH_R17
2020-02-03,33.64932179449411,33.433656283800254,2019-03,FUEL_ANNUAL_HIGH_R17
2020-02-10,33.6889741378432,33.479065360001755,2019-03,FUEL_ANNUAL_HIGH_R17
2020-02-17,33.72873406423662,33.52461210941453,2019-03,FUEL_ANNUAL_HIGH_R17
2020-02-24,33.768604659203845,33.570298430408755,2019-03,FUEL_ANNUAL_HIGH_R17
2020-03-02,33.80858874828783,33.61612610641247,2019-03,FUEL_ANNUAL_HIGH_R17
2020-03-09,33.848688923070796,33.66209681582744,2019-03,FUEL_ANNUAL_HIGH_R17
2020-03-16,33.88890756460882,33.708212141103814,2019-03,FUEL_ANNUAL_HIGH_R17
2020-03-23,33.929246864534036,33.754473577045005,2019-03,FUEL_ANNUAL_HIGH_R17
2020-03-30,33.96970884405731,33.800882538407926,2019-03,FUEL_ANNUAL_HIGH_R17
2019-04-01,31.071965160000026,31.510927980000023,2019-04,FUEL_SPOT_ECM_R17
2019-04-08,31.764114759999988,31.603902259999984,2019-04,FUEL_SPOT_ECM_R17
2019-04-15,32.21011250000004,31.677881250000034,2019-04,FUEL_SPOT_ECM_R17
2019-04-22,32.21011250000004,31.677881250000034,2019-04,FUEL_SPOT_ECM_R17
2019-04-29,32.615883180000004,32.08503624,2019-04,FUEL_SPOT_ECM_R17
2019-05-06,32.676553178113366,32.15066260082715,2019-04,FUEL_SPOT_ECM_R17
2019-05-13,32.680959838019845,32.16108212420484,2019-04,FUEL_SPOT_ECM_R17
2019-05-20,32.68860967524323,32.178523753575796,2019-04,FUEL_SPOT_ECM_R17
2019-05-27,32.696603693526214,32.198326062673054,2019-04,FUEL_SPOT_ECM_R17
2019-06-03,32.70792843255121,32.222357710424774,2019-04,FUEL_SPOT_ECM_R17
2019-06-10,32.72078594918888,32.24793045141843,2019-04,FUEL_SPOT_ECM_R17
2019-06-17,32.73405707408837,32.27350279217368,2019-04,FUEL_SPOT_ECM_R17
2019-06-24,32.747065781036035,32.29822035360614,2019-04,FUEL_SPOT_ECM_R17
2019-07-01,32.759423268747554,32.32163814957111,2019-04,FUEL_SPOT_ECM_R17
2019-07-08,32.77092501802493,32.343552975408485,2019-04,FUEL_SPOT_ECM_R17
2019-07-15,32.781483029481116,32.36390242747794,2019-04,FUEL_SPOT_ECM_R17
2019-07-22,32.79108140148555,32.382704228262064,2019-04,FUEL_SPOT_ECM_R17
2019-07-29,32.79974737257764,32.40001991893419,2019-04,FUEL_SPOT_ECM_R17
2019-08-05,32.80753259200507,32.41593327119972,2019-04,FUEL_SPOT_ECM_R17
2019-08-12,32.81450113895516,32.430537578899894,2019-04,FUEL_SPOT_ECM_R17
2019-08-19,32.820721980294564,32.44392829601717,2019-04,FUEL_SPOT_ECM_R17
2019-08-26,32.82626433457394,32.45619888400957,2019-04,FUEL_SPOT_ECM_R17
2019-09-02,32.83119492746346,32.46743857672744,2019-04,FUEL_SPOT_ECM_R17
2019-09-09,32.83557646775139,32.47773128286502,2019-04,FUEL_SPOT_ECM_R17
2019-09-16,32.83946690155726,32.48715515558234,2019-04,FUEL_SPOT_ECM_R17
2019-09-23,32.84291915410424,32.49578254629679,2019-04,FUEL_SPOT_ECM_R17
2019-09-30,32.845981168976095,32.50368017294983,2019-04,FUEL_SPOT_ECM_R17
2019-10-07,32.84869612137435,32.51090940152635,2019-04,FUEL_SPOT_ECM_R17
2019-10-14,32.85110272588728,32.51752658093798,2019-04,FUEL_SPOT_ECM_R17
2019-10-21,32.85323558827086,32.52358339629335,2019-04,FUEL_SPOT_ECM_R17
2019-10-28,32.855125569770344,32.52912722055408,2019-04,FUEL_SPOT_ECM_R17
2019-11-04,32.85680014493759,32.53420145354482,2019-04,FUEL_SPOT_ECM_R17
2019-11-11,32.85828374195712,32.538845842625136,2019-04,FUEL_SPOT_ECM_R17
2019-11-18,32.85959805966662,32.54309678248146,2019-04,FUEL_SPOT_ECM_R17
2019-11-25,32.8607623587311,32.54698759332767,2019-04,FUEL_SPOT_ECM_R17
2019-12-02,32.86179372645827,32.55054877784182,2019-04,FUEL_SPOT_ECM_R17
2019-12-09,32.86270731595833,32.55380825773085,2019-04,FUEL_SPOT_ECM_R17
2019-12-16,32.86351656104248,32.55679159109867,2019-04,FUEL_SPOT_ECM_R17
2019-12-23,32.86423336860801,32.559522171910274,2019-04,FUEL_SPOT_ECM_R17
2019-12-30,32.86486829040066,32.56202141286682,2019-04,FUEL_SPOT_ECM_R17
2020-01-06,32.865430676056285,32.564308912974965,2019-04,FUEL_SPOT_ECM_R17
2020-01-13,32.86592880925847,32.56640261103297,2019-04,FUEL_SPOT_ECM_R17
2020-01-20,32.86637002873979,32.56831892618192,2019-04,FUEL_SPOT_ECM_R17
2020-01-27,32.866760835724335,32.57007288659086,2019-04,FUEL_SPOT_ECM_R17
2020-02-03,32.867106989271534,32.5716782472646,2019-04,FUEL_SPOT_ECM_R17
2020-02-10,32.86741359084401,32.57314759788588,2019-04,FUEL_SPOT_ECM_R17
2020-02-17,32.86768515929129,32.57449246153012,2019-04,FUEL_SPOT_ECM_R17
2020-02-24,32.867925697318086,32.57572338502245,2019-04,FUEL_SPOT_ECM_R17
2020-03-02,32.868138750392454,32.5768500216428,2019-04,FUEL_SPOT_ECM_R17
2020-03-09,32.8683274589462,32.577881206826135,2019-04,FUEL_SPOT_ECM_R17
2020-03-16,32.86849460462599,32.57882502745042,2019-04,FUEL_SPOT_ECM_R17
2020-03-23,32.86864265126991,32.57968888525502,2019-04,FUEL_SPOT_ECM_R17
2020-03-30,32.868773781208645,32.580479554886665,2019-04,FUEL_SPOT_ECM_R17
2020-04-06,32.868889927423275,32.581203237027864,2019-04,FUEL_SPOT_ECM_R17
2020-04-13,32.868992802031514,32.581865607024326,2019-04,FUEL_SPOT_ECM_R17
2020-04-20,32.869083921521,32.58247185939263,2019-04,FUEL_SPOT_ECM_R17
2020-04-27,32.869164629100624,32.583026748557195,2019-04,FUEL_SPOT_ECM_R17
2019-04-01,31.071965160000026,31.510927980000023,2019-04,FUEL_ANNUAL_R17
2019-04-08,31.764114759999988,31.603902259999984,2019-04,FUEL_ANNUAL_R17
2019-04-15,32.21011250000004,31.677881250000034,2019-04,FUEL_ANNUAL_R17
2019-04-22,32.21011250000004,31.677881250000034,2019-04,FUEL_ANNUAL_R17
2019-04-29,32.615883180000004,32.08503624,2019-04,FUEL_ANNUAL_R17
2019-05-06,32.676553178113366,32.15066260082715,2019-04,FUEL_ANNUAL_R17
2019-05-13,32.680959838019845,32.16108212420484,2019-04,FUEL_ANNUAL_R17
2019-05-20,32.68773708532247,32.177439421626644,2019-04,FUEL_ANNUAL_R17
2019-05-27,32.69168920858684,32.19267053744867,2019-04,FUEL_ANNUAL_R17
2019-06-03,32.695368242183726,32.2084035040039,2019-04,FUEL_ANNUAL_R17
2019-06-10,32.698109755204996,32.22324824830577,2019-04,FUEL_ANNUAL_R17
2019-06-17,32.69955854227344,32.23646498743996,2019-04,FUEL_ANNUAL_R17
2019-06-24,32.69955537557648,32.247699090026536,2019-04,FUEL_ANNUAL_R17
2019-07-01,32.698062716890426,32.25682124909193,2019-04,FUEL_ANNUAL_R17
2019-07-08,32.69511624847786,32.263831366119696,2019-04,FUEL_ANNUAL_R17
2019-07-15,32.69079348514391,32.26880095976772,2019-04,FUEL_ANNUAL_R17
2019-07-22,32.68519366091013,32.271838851916556,2019-04,FUEL_ANNUAL_R17
2019-07-29,32.6784250345575,32.27307090215449,2019-04,FUEL_ANNUAL_R17
2019-08-05,32.670597056275575,32.27262820600571,2019-04,FUEL_ANNUAL_R17
2019-08-12,32.66181570099218,32.27064037867941,2019-04,FUEL_ANNUAL_R17
2019-08-19,32.65218084793403,32.267231881972265,2019-04,FUEL_ANNUAL_R17
2019-08-26,32.64178496733663,32.2625201606226,2019-04,FUEL_ANNUAL_R17
2019-09-02,32.63071262840886,32.25661484385411,2019-04,FUEL_ANNUAL_R17
2019-09-09,32.61904051056451,32.24961756399669,2019-04,FUEL_ANNUAL_R17
2019-09-16,32.60683771112301,32.24162212319143,2019-04,FUEL_ANNUAL_R17
2019-09-23,32.594166216167096,32.232714847454794,2019-04,FUEL_ANNUAL_R17
2019-09-30,32.58108144968581,32.22297503275712,2019-04,FUEL_ANNUAL_R17
2019-10-07,32.567632847945944,32.21247542719472,2019-04,FUEL_ANNUAL_R17
2019-10-14,32.55386442682887,32.20128271705418,2019-04,FUEL_ANNUAL_R17
2019-10-21,32.53981532336807,32.18945799879119,2019-04,FUEL_ANNUAL_R17
2019-10-28,32.525520301401535,32.177057227430055,2019-04,FUEL_ANNUAL_R17
2019-11-04,32.5110102167588,32.164131636909715,2019-04,FUEL_ANNUAL_R17
2019-11-11,32.49631244082412,32.15072813083407,2019-04,FUEL_ANNUAL_R17
2019-11-18,32.48145124338127,32.13688964376052,2019-04,FUEL_ANNUAL_R17
2019-11-25,32.46644813682755,32.12265547408587,2019-04,FUEL_ANNUAL_R17
2019-12-02,32.451322184462846,32.10806159006541,2019-04,FUEL_ANNUAL_R17
2019-12-09,32.43609027582092,32.09314091071448,2019-04,FUEL_ANNUAL_R17
2019-12-16,32.42076737205107,32.0779235634013,2019-04,FUEL_ANNUAL_R17
2019-12-23,32.4053667242674,32.06243711991269,2019-04,FUEL_ANNUAL_R17
2019-12-30,32.38990006761881,32.04670681269932,2019-04,FUEL_ANNUAL_R17
2020-01-06,32.3743777936296,32.03075573290898,2019-04,FUEL_ANNUAL_R17
2020-01-13,32.35880910314487,32.014605011707836,2019-04,FUEL_ANNUAL_R17
2020-01-20,32.34320214199741,31.9982739862796,2019-04,FUEL_ANNUAL_R17
2020-01-27,32.32756412130432,31.98178035178501,2019-04,FUEL_ANNUAL_R17
2020-02-03,32.311901424105606,31.965140300461517,2019-04,FUEL_ANNUAL_R17
2020-02-10,32.296219699876104,31.948368648947007,2019-04,FUEL_ANNUAL_R17
2020-02-17,32.2805239482767,31.931478954821632,2019-04,FUEL_ANNUAL_R17
2020-02-24,32.26481859336165,31.91448362327922,2019-04,FUEL_ANNUAL_R17
2020-03-02,32.2491075493237,31.897394004763143,2019-04,FUEL_ANNUAL_R17
2020-03-09,32.233394278738174,31.880220484331456,2019-04,FUEL_ANNUAL_R17
2020-03-16,32.21768184415949,31.862972563451457,2019-04,FUEL_ANNUAL_R17
2020-03-23,32.20197295382689,31.845658934864883,2019-04,FUEL_ANNUAL_R17
2020-03-30,32.18627000215097,31.82828755111058,2019-04,FUEL_ANNUAL_R17
2020-04-06,32.17057510557621,31.810865687241915,2019-04,FUEL_ANNUAL_R17
2020-04-13,32.15489013434708,31.793399998230676,2019-04,FUEL_ANNUAL_R17
2020-04-20,32.13921674064532,31.77589657150769,2019-04,FUEL_ANNUAL_R17
2020-04-27,32.12355638351277,31.758360975052,2019-04,FUEL_ANNUAL_R17
2019-04-01,31.071965160000026,31.510927980000023,2019-04,FUEL_ANNUAL_LOW_R17
2019-04-08,31.764114759999988,31.603902259999984,2019-04,FUEL_ANNUAL_LOW_R17
2019-04-15,32.21011250000004,31.677881250000034,2019-04,FUEL_ANNUAL_LOW_R17
2019-04-22,32.21011250000004,31.677881250000034,2019-04,FUEL_ANNUAL_LOW_R17
2019-04-29,32.615883180000004,32.08503624,2019-04,FUEL_ANNUAL_LOW_R17
2019-05-06,32.676553178113366,32.15066260082715,2019-04,FUEL_ANNUAL_LOW_R17
2019-05-13,32.680959838019845,32.16108212420484,2019-04,FUEL_ANNUAL_LOW_R17
2019-05-20,32.68527977806242,32.17438582599421,2019-04,FUEL_ANNUAL_LOW_R17
2019-05-27,32.67786779633901,32.176766718255706,2019-04,FUEL_ANNUAL_LOW_R17
2019-06-03,32.66011228251556,32.16924025142402,2019-04,FUEL_ANNUAL_LOW_R17
2019-06-10,32.63459755173765,32.15413016996029,2019-04,FUEL_ANNUAL_LOW_R17
2019-06-17,32.603158195354,32.13299182750575,2019-04,FUEL_ANNUAL_LOW_R17
2019-06-24,32.56711642213711,32.10690262841308,2019-04,FUEL_ANNUAL_LOW_R17
2019-07-01,32.52744162828031,32.07663898092654,2019-04,FUEL_ANNUAL_LOW_R17
2019-07-08,32.48485799787412,32.042784434700344,2019-04,FUEL_ANNUAL_LOW_R17
2019-07-15,32.439917338465975,32.005796062695026,2019-04,FUEL_ANNUAL_LOW_R17
2019-07-22,32.393048628010206,31.966045481182835,2019-04,FUEL_ANNUAL_LOW_R17
2019-07-29,32.344591932230614,31.92384444182209,2019-04,FUEL_ANNUAL_LOW_R17
2019-08-05,32.29482180718087,31.87946101738376,2019-04,FUEL_ANNUAL_LOW_R17
2019-08-12,32.24396360566246,31.83313003300414,2019-04,FUEL_ANNUAL_LOW_R17
2019-08-19,32.1922049750919,31.78505995936012,2019-04,FUEL_ANNUAL_LOW_R17
2019-08-26,32.13970407985211,31.735437614466043,2019-04,FUEL_ANNUAL_LOW_R17
2019-09-02,32.08659557752018,31.684431493747073,2019-04,FUEL_ANNUAL_LOW_R17
2019-09-09,32.032995041962366,31.632194228532555,2019-04,FUEL_ANNUAL_LOW_R17
2019-09-16,31.979002301386906,31.578864479306148,2019-04,FUEL_ANNUAL_LOW_R17
2019-09-23,31.924704008904946,31.524568452392728,2019-04,FUEL_ANNUAL_LOW_R17
2019-09-30,31.87017566222253,31.469421157243982,2019-04,FUEL_ANNUAL_LOW_R17
2019-10-07,31.815483221279205,31.413527477929748,2019-04,FUEL_ANNUAL_LOW_R17
2019-10-14,31.76068442696799,31.35698310584154,2019-04,FUEL_ANNUAL_LOW_R17
2019-10-21,31.70582989318641,31.299875364300032,2019-04,FUEL_ANNUAL_LOW_R17
2019-10-28,31.650964023491493,31.24228394569011,2019-04,FUEL_ANNUAL_LOW_R17
2019-11-04,31.596125789299617,31.184281575477538,2019-04,FUEL_ANNUAL_LOW_R17
