sample,scope,model,block,h,n,n_roster,headline_rmse,oracle_rmse,block_marginal_rmse,annual_error_mean,annual_block_error_mean,annual_other_error_mean,block_squared_error_mean,other_squared_error_mean,cross_term_mean,headline_squared_error_mean,oracle_mse_gain_mean
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,5,82,82,2.2378312645355964,1.915947778343384,1.3199827878809038,-0.6131363398693163,-0.37303484473306897,-0.24010149513624712,1.742354560301843,3.6708558893389487,-0.4053216811078059,5.007888768532986,1.3370328791940371
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,6,81,81,2.6242515250668412,2.2987282033929306,1.4358735922393013,-0.7498792446195658,-0.4695611848653154,-0.2803180597542502,2.061732972890195,5.28415135307409,-0.45918825914864336,6.886696066815642,1.602544713741552
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,7,80,80,3.052817189329517,2.688088532583431,1.5459453126817677,-0.8902761758196899,-0.5671466876645712,-0.32312948815511877,2.3899469098027284,7.225819959006545,-0.2960740773434991,9.319692791465773,2.093872832459229
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,8,79,79,3.5032957744050406,3.081510443513097,1.663656359233501,-1.0345410499008982,-0.6709984756202445,-0.3635425742806536,2.767752481618068,9.495706613480285,0.00962218786586046,12.273081282964213,2.777374669483928
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,9,78,78,4.005802450518569,3.4947120318197316,1.759408941964961,-1.1835488170351998,-0.7722720916140964,-0.41127672542110344,3.0955198250662637,12.213012185345596,0.737921262168715,16.046453272580575,3.8334410872349785
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,10,77,77,4.506367426616955,3.9100824976901554,1.886263158621151,-1.3346043063038602,-0.8787826993448612,-0.45582160695899915,3.5579887035714415,15.288745138742883,1.4606135413599923,20.30734738367432,5.018602244931434
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,11,76,76,5.004297326158509,4.323055395750556,2.0180341754548445,-1.4942567772346858,-0.9833428905499598,-0.510913886684726,4.072461933303714,18.688807954727995,2.2817218405654986,25.042991728597205,6.354183773869212
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,12,75,75,5.397208838300782,4.641167091053663,2.1210357118835645,-1.6354642795914578,-1.0927082558911605,-0.5427560237002973,4.49879249108542,21.540431967079517,3.090638786067125,29.129863244232073,7.589431277152546
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,1,88,88,0.869151903298607,0.8558179241587922,0.08339386661099957,-0.10604580144084003,-0.008455728182022977,-0.09759007325881704,0.0069545369883331895,0.7324243193114642,0.016046174707793768,0.7554250310075912,0.023000711696126972
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,2,86,86,1.2569098112525512,1.2355098042852428,0.10293900000208915,-0.1951888273117278,-0.021315989024220484,-0.1738728382875073,0.01059643772143011,1.526484476484959,0.04274135941653407,1.5798222736229237,0.05333779713796424
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,3,84,84,1.537322537940186,1.5184898838909242,0.11552130200557449,-0.3310553165293108,-0.032971662019448844,-0.29808365450986196,0.013345171217063148,2.3058115274790727,0.04420388696271843,2.3633605856588544,0.05754905817978153
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,4,83,83,1.8686376080881502,1.851839451246676,0.12970751291557256,-0.4673265350366649,-0.04543955586953152,-0.42188697916713336,0.01682403890674342,3.4293093531935903,0.04567311826106899,3.491806510361403,0.062497157167812484
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,5,82,82,2.2378312645355964,2.218515415281673,0.1442191469884392,-0.6131363398693163,-0.05718281420471707,-0.5559535256645991,0.020799162358073036,4.921810647842414,0.06527895833249871,5.007888768532986,0.08607812069057169
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,6,81,81,2.6242515250668412,2.597899254815816,0.16453181230085764,-0.7498792446195658,-0.07030128577451826,-0.6795779588450475,0.027070717259004652,6.749080538172572,0.11054481138406572,6.886696066815642,0.13761552864307047
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,7,80,80,3.052817189329517,3.0185812727583348,0.18264767376584995,-0.8902761758196899,-0.08463463368549631,-0.8056415421341935,0.03336017273207635,9.111832900247327,0.17449971848636872,9.319692791465773,0.20785989121844534
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,8,79,79,3.5032957744050406,3.460941502231511,0.20170724980468913,-1.0345410499008982,-0.09744889789892618,-0.9370921520019716,0.04068581462377126,11.978116081868508,0.25427938647193504,12.273081282964213,0.29496520109570623
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,9,78,78,4.005802450518569,3.9588864142154847,0.21947543188868276,-1.1835488170351998,-0.10843691204701865,-1.075111904988181,0.04816946520272383,15.672781640659938,0.3255021667179137,16.046453272580575,0.3736716319206378
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,10,77,77,4.506367426616955,4.454744154145842,0.2397884703086841,-1.3346043063038602,-0.12206597874034163,-1.2125383275635184,0.05749851049297868,19.84474547889655,0.40510339428478637,20.30734738367432,0.4626019047777665
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,11,76,76,5.004297326158509,4.946671212953146,0.2607525795862083,-1.4942567772346858,-0.13379523165267937,-1.3604615455820066,0.06799190776086189,24.469556089059353,0.5054437317769915,25.042991728597205,0.573435639537853
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,12,75,75,5.397208838300782,5.33417467201337,0.28362582982414414,-1.6354642795914578,-0.1499538137210905,-1.4855104658703673,0.08044361134343438,28.453419431548944,0.5960002013396928,29.129863244232073,0.6764438126831278
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,all_components,1,88,88,0.869151903298607,0.47635187227548853,0.7352789325748211,-0.10604580144084003,-0.08647063195657331,-0.019575169484266717,0.5406351086883684,0.2269111062203633,-0.01212118390114042,0.7554250310075912,0.5285139247872279
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,all_components,2,86,86,1.2569098112525512,0.4767856955108832,1.074789892925716,-0.1951888273117278,-0.17727211834465406,-0.017916708967073737,1.1551733139352722,0.22732459944379663,0.1973243602438553,1.5798222736229237,1.3524976741791275
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,all_components,3,84,84,1.537322537940186,0.4815399827438249,1.4828615059877155,-0.3310553165293108,-0.30735567306387895,-0.023699643465431856,2.1988782459401555,0.2318807549809232,-0.06739841526222465,2.3633605856588544,2.1314798306779306
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,all_components,4,83,83,1.8686376080881502,0.48788738502999696,1.7996640145819112,-0.4673265350366649,-0.4410277517305979,-0.026298783306067088,3.2387905653810813,0.23803410047140852,0.014981844508912944,3.491806510361403,3.2537724098899945
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,all_components,5,82,82,2.2378312645355964,0.4921109874261364,2.1565170896196024,-0.6131363398693163,-0.5865267015439416,-0.026609638325374777,4.6505659578214,0.24217322394552696,0.11514958676605881,5.007888768532986,4.76571554458746
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,all_components,6,81,81,2.6242515250668412,0.4777553467921971,2.5468451929970075,-0.7498792446195658,-0.7231195057307097,-0.026759738888856032,6.486420437091965,0.2282501713885325,0.17202545833514443,6.886696066815642,6.65844589542711
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,all_components,7,80,80,3.052817189329517,0.45781288221018657,2.9752278923922875,-0.8902761758196899,-0.8635198689049342,-0.026756306914755845,8.851981011669054,0.20959263511759815,0.2581191446791218,9.319692791465773,9.110100156348176
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,all_components,8,79,79,3.5032957744050406,0.4632431881625148,3.4493941657333,-1.0345410499008982,-1.0096108706940987,-0.024930179206799238,11.898320110594929,0.2145942513789711,0.16016692099031501,12.273081282964213,12.058487031585242
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,all_components,9,78,78,4.005802450518569,0.46850663645638485,3.9369225140797814,-1.1835488170351998,-1.1507467366933635,-0.032802080341836154,15.499358881868266,0.21949846840367515,0.3275959223086303,16.046453272580575,15.826954804176898
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,all_components,10,77,77,4.506367426616955,0.49928412760769625,4.435068447189627,-1.3346043063038602,-1.302732091653363,-0.03187221465049735,19.669832131257007,0.2492846400809783,0.38823061233632966,20.30734738367432,20.05806274359334
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,all_components,11,76,76,5.004297326158509,0.514981843267669,4.924380884786588,-1.4942567772346858,-1.4545656684048092,-0.03969110882987683,24.24952709845154,0.265206298895366,0.5282583312503011,25.042991728597205,24.777785429701844
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,all_components,12,75,75,5.397208838300782,0.26009600278864503,5.412977831726008,-1.6354642795914578,-1.6326897202414925,-0.0027745593499650697,29.300329006757195,0.06764993066663083,-0.2381156931917659,29.129863244232073,29.062213313565433
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,1,88,88,0.869151903298607,0.8162925139743621,0.2198675507085227,-0.10604580144084003,0.0001781930449779968,-0.10622399448581801,0.04834173985456481,0.666333468370584,0.04074982278244233,0.7554250310075912,0.08909156263700715
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,2,86,86,1.2569098112525512,1.1420693105124518,0.42164528306661864,-0.1951888273117278,-0.0015432057381199718,-0.19364562157360782,0.17778474473232897,1.3043223100143868,0.09771521887620845,1.5798222736229237,0.27549996360853746
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,3,84,84,1.537322537940186,1.30830842453344,0.6270598323565572,-0.3310553165293108,-0.00011457769967959399,-0.3309407388296312,0.39320403335503357,1.711670933705172,0.25848561859864894,2.3633605856588544,0.6516896519536826
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,4,83,83,1.8686376080881502,1.5126283804502043,0.8451598753806635,-0.4673265350366649,0.0012638840032431643,-0.4685904190399081,0.7142952149534587,2.288044617343408,0.48946667806453587,3.491806510361403,1.2037618930179945
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,5,82,82,2.2378312645355964,1.739018340689398,1.0782154358516427,-0.6131363398693163,-0.001556386409310009,-0.611579953460006,1.1625485261087478,3.024184789254107,0.8211554531701312,5.007888768532986,1.9837039792788784
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,6,81,81,2.6242515250668412,1.9493857621500077,1.3232605365705121,-0.7498792446195658,-0.0013547248995976,-0.748524519719968,1.7510184476448798,3.800104849673166,1.335572769497596,6.886696066815642,3.0865912171424763
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,7,80,80,3.052817189329517,2.177384348368356,1.5795568217539537,-0.8902761758196899,-0.0006912913762459116,-0.889584884443444,2.494999753149451,4.741002600519489,2.083690437796832,9.319692791465773,4.5786901909462845
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,8,79,79,3.5032957744050406,2.407782158565809,1.8424018997705178,-1.0345410499008982,-0.0008039203000322425,-1.0337371296008657,3.3944447602780135,5.7974149231078265,3.081221599578373,12.273081282964213,6.475666359856387
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,9,78,78,4.005802450518569,2.692165100768184,2.109655829329388,-1.1835488170351998,0.0037250396522820798,-1.187273856687482,4.450647718223467,7.247752929794166,4.348052624562941,16.046453272580575,8.798700342786407
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,10,77,77,4.506367426616955,2.981479448863661,2.3795160165992475,-1.3346043063038602,0.010741652508008133,-1.3453459588118686,5.66209647325235,8.88921970399636,5.756031206425604,20.30734738367432,11.418127679677957
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,11,76,76,5.004297326158509,3.274696232090788,2.652674727863375,-1.4942567772346858,0.015555480735149299,-1.5098122579698354,7.03668321184503,10.723635412469603,7.282673104282577,25.042991728597205,14.319356316127605
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,12,75,75,5.397208838300782,3.4553939229507757,2.938345354569003,-1.6354642795914578,0.016870377602807234,-1.6523346571942648,8.63387342271724,11.939747162765151,8.556242658749673,29.129863244232073,17.190116081466915
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,1,88,88,0.869151903298607,0.8287539900892207,0.19384532558960704,-0.10604580144084003,-0.016486537242681957,-0.08955926419815806,0.03757601025294076,0.686833176088804,0.03101584466584638,0.7554250310075912,0.06859185491878718
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,2,86,86,1.2569098112525512,1.1647659664457768,0.30939690061198755,-0.1951888273117278,-0.030777272020428906,-0.1644115552912989,0.0957264421083041,1.3566797565903645,0.1274160749242554,1.5798222736229237,0.22314251703255947
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,3,84,84,1.537322537940186,1.32759657677816,0.43247773416848273,-0.3310553165293108,-0.043212232885022836,-0.287843083644288,0.1870369905515048,1.7625126706730885,0.41381092443426093,2.3633605856588544,0.6008479149857658
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,4,83,83,1.8686376080881502,1.531590048758025,0.5599457512733089,-0.4673265350366649,-0.058581305389798125,-0.4087452296468669,0.3135392443690303,2.345768077454609,0.8324991885377638,3.491806510361403,1.146038432906794
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,5,82,82,2.2378312645355964,1.789900619575084,0.6913630810528141,-0.6131363398693163,-0.07660712299700594,-0.5365292168723104,0.4779829098428399,3.2037442279552693,1.326161630734877,5.007888768532986,1.804144540577717
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,6,81,81,2.6242515250668412,2.054944208788469,0.8295878136484405,-0.7498792446195658,-0.0933785745571367,-0.656500670062429,0.6882159405539996,4.222795701233267,1.975684425028376,6.886696066815642,2.663900365582376
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,7,80,80,3.052817189329517,2.3755374633371424,0.9584716270568444,-0.8902761758196899,-0.1123866840681457,-0.7778894917515442,0.9186678598729946,5.6431782397182655,2.757846691874512,9.319692791465773,3.676514551747507
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,8,79,79,3.5032957744050406,2.7091833704981036,1.0829321929380609,-1.0345410499008982,-0.1292358775202218,-0.9053051723806762,1.1727421345016376,7.339674534983466,3.76066461347911,12.273081282964213,4.933406747980748
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,9,78,78,4.005802450518569,3.0942563848673084,1.195756244636673,-1.1835488170351998,-0.14595564269410577,-1.0375931743410938,1.429832996587599,9.574422575292104,5.042197700700868,16.046453272580575,6.472030697288467
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,10,77,77,4.506367426616955,3.470756205963654,1.3095756710218749,-1.3346043063038602,-0.16739485249702438,-1.167209453806836,1.7149884381323937,12.046148641235218,6.5462103043067055,20.30734738367432,8.2611987424391
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,11,76,76,5.004297326158509,3.864073819613524,1.4141516151259992,-1.4942567772346858,-0.18732419737302483,-1.3069325798616613,1.999824790563472,14.931066483422649,8.112100454611086,25.042991728597205,10.111925245174556
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,12,75,75,5.397208838300782,4.146736419177804,1.511979190696763,-1.6354642795914578,-0.2156159260844488,-1.4198483535070088,2.2860810731000383,17.195422930135557,9.64835924099647,29.129863244232073,11.934440314096507
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,1,88,88,0.869151903298607,0.8461803797572132,0.12726132574975219,-0.10604580144084003,-0.01205261950802234,-0.09399318193281768,0.01619544503158454,0.7160212350860615,0.02320835088994493,0.7554250310075912,0.03940379592152949
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,2,86,86,1.2569098112525512,1.1978295956546965,0.23415212072864386,-0.1951888273117278,-0.02158634550730258,-0.17360248180442522,0.05482721564172141,1.4347957402262936,0.09019931775490847,1.5798222736229237,0.1450265333966299
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,3,84,84,1.537322537940186,1.4628031604643086,0.3094170959436804,-0.3310553165293108,-0.03821692008055187,-0.292838396448759,0.0957389392622207,2.1397930862643695,0.1278285601322645,2.3633605856588544,0.22356749939448525
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,4,83,83,1.8686376080881502,1.7666338777325483,0.3505799819852163,-0.4673265350366649,-0.05512029850780325,-0.4122062365288617,0.12290632376875456,3.12099525795234,0.24790492864030864,3.491806510361403,0.3708112524090633
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,5,82,82,2.2378312645355964,2.1033986035861845,0.3939502845660312,-0.6131363398693163,-0.07469160794486358,-0.5384447319244526,0.15519682670965695,4.42428568556831,0.42840625625501955,5.007888768532986,0.5836030829646766
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,6,81,81,2.6242515250668412,2.467860137096672,0.43623984825608747,-0.7498792446195658,-0.08272369416675417,-0.6671555504528115,0.19030520520649422,6.090333656270805,0.606057205338343,6.886696066815642,0.7963624105448377
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,7,80,80,3.052817189329517,2.868564390280437,0.46723449556533214,-0.8902761758196899,-0.08902674057143871,-0.8012494352482513,0.21830807384619036,8.228661661184976,0.8727230564346058,9.319692791465773,1.0910311302807962
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,8,79,79,3.5032957744050406,3.2928594482302787,0.4950451232276353,-1.0345410499008982,-0.09580002526216316,-0.938741024638735,0.2450696740314646,10.842923345799415,1.185088263133337,12.273081282964213,1.4301579371648017
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,9,78,78,4.005802450518569,3.7634344139067415,0.5337015869690713,-1.1835488170351998,-0.10499198307203053,-1.0785568339631693,0.28483738393330515,14.163438587777579,1.5981773008696878,16.046453272580575,1.8830146848029927
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,10,77,77,4.506367426616955,4.243556896098831,0.5677509856195523,-1.3346043063038602,-0.11385441168747275,-1.2207498946163875,0.322341181671973,18.007775130427937,1.9772310715744035,20.30734738367432,2.299572253246377
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,11,76,76,5.004297326158509,4.714720924706754,0.5983912638951386,-1.4942567772346858,-0.12489480212590413,-1.3693619751087822,0.3580721047060214,22.228593397867705,2.4563262260234806,25.042991728597205,2.8143983307295017
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,12,75,75,5.397208838300782,5.0741858954328904,0.6214993272334634,-1.6354642795914578,-0.13991456895455798,-1.4955497106368996,0.3862614137516475,25.747362501410088,2.9962393290703333,29.129863244232073,3.38250074282198
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,noncore,1,88,88,0.869151903298607,0.5786890111820788,0.7149627064674944,-0.10604580144084003,-0.08664882500155126,-0.01939697643928877,0.5111716716393245,0.3348809716628922,-0.09062761229462557,0.7554250310075912,0.4205440593446989
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,noncore,2,86,86,1.2569098112525512,0.7276365136523034,1.0033211542962714,-0.1951888273117278,-0.17573108303524465,-0.019457744276483155,1.0066533386584025,0.5294548960000787,0.04371403896444301,1.5798222736229237,1.0503673776228455
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,noncore,3,84,84,1.537322537940186,0.9008326990935311,1.3175554580129663,-0.3310553165293108,-0.3069765578021789,-0.024078758727131895,1.7359523849397576,0.8114995517561364,-0.18409135103703944,2.3633605856588544,1.5518610339027181
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,noncore,4,83,83,1.8686376080881502,1.0996218884569795,1.5112044102751767,-0.4673265350366649,-0.4415380551246085,-0.025788479912056347,2.2837387696351445,1.2091682975736937,-0.0011005568474352157,3.491806510361403,2.282638212787709
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,noncore,5,82,82,2.2378312645355964,1.31837542887819,1.7221286865319219,-0.6131363398693163,-0.5833111591618448,-0.029825180707471404,2.9657272129761623,1.738113771469751,0.3040477840870725,5.007888768532986,3.269774997063234
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,noncore,6,81,81,2.6242515250668412,1.5527841291125553,1.9359671510023675,-0.7498792446195658,-0.7184611574982956,-0.03141808712127005,3.7479688097602235,2.4111385516238366,0.7275887054315822,6.886696066815642,4.475557515191805
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,noncore,7,80,80,3.052817189329517,1.7949307174559748,2.1509094381616594,-0.8902761758196899,-0.8567569995714714,-0.03351917624821847,4.6264114111729056,3.22177628046702,1.4715050998258477,9.319692791465773,6.097916510998752
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,noncore,8,79,79,3.5032957744050406,2.0497218086810385,2.395365996886191,-1.0345410499008982,-0.9987904580607514,-0.03575059184014648,5.737778259038576,4.201359492982667,2.3339435309429692,12.273081282964213,8.071721789981545
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,noncore,9,78,78,4.005802450518569,2.316916301465697,2.638798152539216,-1.1835488170351998,-1.1393749046367236,-0.044173912398476005,6.963255689844379,5.368101147997485,3.7150964347387117,16.046453272580575,10.67835212458309
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,noncore,10,77,77,4.506367426616955,2.5935588269280325,2.9027018160030718,-1.3346043063038602,-1.2925539724200958,-0.042050333883764196,8.425677832627532,6.7265473887363125,5.15512216231047,20.30734738367432,13.580799994938005
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,noncore,11,76,76,5.004297326158509,2.8734933643278944,3.1613392899436126,-1.4942567772346858,-1.4428595827560469,-0.05139719447863921,9.994066106141185,8.25696411483644,6.791961507619581,25.042991728597205,16.78602761376077
full,model_all_blocks_common,STABLE_LOCAL_CORE_R14B,noncore,12,75,75,5.397208838300782,3.0659122124381644,3.413725421838614,-1.6354642795914578,-1.6154522857597169,-0.02001199383174063,11.653521255707226,9.39981769437748,8.076524294147355,29.129863244232073,19.73004554985458
full,model_all_blocks_common,STATE_FAST_R15,administered,1,88,88,0.8615359706774578,0.6560326367850966,0.6682954425063999,-0.10641349196496068,-0.04965394006882362,-0.056759551896137045,0.44661879847482494,0.43037882052720655,-0.13475339023088212,0.7422442287711494,0.3118654082439429
full,model_all_blocks_common,STATE_FAST_R15,administered,2,86,86,1.2306147916797079,0.9031048284190133,0.9154838377497205,-0.19551718237744903,-0.10190292451530335,-0.09361425786214568,0.8381106571809567,0.8155983311137354,-0.13929622279380105,1.5144127655008908,0.6988144343871553
full,model_all_blocks_common,STATE_FAST_R15,administered,3,84,84,1.4591809877871644,1.1225239686728075,1.1487281491708572,-0.33066172217571566,-0.19204520711781115,-0.13861651505790448,1.319576360697503,1.2600600602449499,-0.4504272658229276,2.1292091551195247,0.869149094874575
full,model_all_blocks_common,STATE_FAST_R15,administered,4,83,83,1.7127461990319925,1.3527645835521434,1.2150633790206904,-0.4691679781741126,-0.28116382794287414,-0.18800415023123848,1.4763790150371778,1.829972018513004,-0.37285149125164346,2.933499542298538,1.1035275237855344
full,model_all_blocks_common,STATE_FAST_R15,administered,5,82,82,1.9931748042702626,1.6324629032661306,1.3191170108155321,-0.6161078116944875,-0.37321028311895604,-0.24289752857553137,1.7400696882229045,2.664935130540084,-0.4322590183851893,3.9727458003777993,1.3078106698377152
full,model_all_blocks_common,STATE_FAST_R15,administered,6,81,81,2.2902943413349277,1.9547661066094382,1.435922309459817,-0.7517105337783886,-0.47034490944813395,-0.2813656243302547,2.0618728788044147,3.8211105315490217,-0.637535240402645,5.24544816995079,1.4243376384017696
full,model_all_blocks_common,STATE_FAST_R15,administered,7,80,80,2.649271531596804,2.284530620206938,1.5471558379805728,-0.892074075241353,-0.5684399994130309,-0.3236340758283221,2.3936911869973683,5.2190801546630965,-0.5941316935311917,7.018639648129275,1.7995594934661772
full,model_all_blocks_common,STATE_FAST_R15,administered,8,79,79,3.0685529668676415,2.632225959535316,1.6655495864982448,-1.0333243563874783,-0.6723278703902363,-0.36099648599724227,2.7740554250844744,6.928613502051615,-0.28665161666388717,9.416017310472204,2.4874038084205883
full,model_all_blocks_common,STATE_FAST_R15,administered,9,78,78,3.5484567096567217,3.010316891510488,1.7619011698036067,-1.1802841257361538,-0.7737251432767369,-0.4065589824594169,3.1042957321553173,9.062007787313368,0.42524150083912704,12.591545020307807,3.529537232994446
full,model_all_blocks_common,STATE_FAST_R15,administered,10,77,77,4.033323170296161,3.3974548376700695,1.8900933645796192,-1.3309024618110579,-0.8802930883238211,-0.4506093734872368,3.572452926827905,11.542699374007759,1.1525434952122098,16.267695796047878,4.724996422040116
full,model_all_blocks_common,STATE_FAST_R15,administered,11,76,76,4.495404154299721,3.77942445152307,2.024654695150005,-1.4958741860670715,-0.9855633616814679,-0.5103108243856037,4.099226634592959,14.28404918477046,1.8253826911317788,20.208658510495194,5.924609325724736
full,model_all_blocks_common,STATE_FAST_R15,administered,12,75,75,4.869472205001029,4.0751941458489265,2.1285235912885803,-1.6393559194623943,-1.0952358387786445,-0.5441200806837497,4.5306126786720355,16.607207326361358,2.5739395502441793,23.711759555277578,7.104552228916215
full,model_all_blocks_common,STATE_FAST_R15,alcohol_tobacco,1,88,88,0.8615359706774578,0.8479622269747428,0.08339386661099984,-0.10641349196496068,-0.00845572818202321,-0.0979577637829375,0.006954536988333235,0.7190399383759652,0.016249753406850875,0.7422442287711494,0.02320429039518412
full,model_all_blocks_common,STATE_FAST_R15,alcohol_tobacco,2,86,86,1.2306147916797079,1.2080303171358913,0.10291996070301919,-0.19551718237744903,-0.021311578024480568,-0.17420560435296842,0.010592518311111014,1.459337247119442,0.0444830000703379,1.5144127655008908,0.055075518381448946
full,model_all_blocks_common,STATE_FAST_R15,alcohol_tobacco,3,84,84,1.4591809877871644,1.4390629687697787,0.11550747145019445,-0.33066172217571566,-0.03296836043250221,-0.2976933617432134,0.013341975960817487,2.0709022280844893,0.04496495107421819,2.1292091551195247,0.05830692703503567
full,model_all_blocks_common,STATE_FAST_R15,alcohol_tobacco,4,83,83,1.7127461990319925,1.6952552931912777,0.1297265277634861,-0.4691679781741126,-0.04544969880980891,-0.4237182793643037,0.016828972005570528,2.8738905090930444,0.042780061199923704,2.933499542298538,0.059609033205494294
full,model_all_blocks_common,STATE_FAST_R15,alcohol_tobacco,5,82,82,1.9931748042702626,1.9726052420600526,0.14424774501409005,-0.6161078116944875,-0.0572009231418234,-0.558906888552664,0.02080741194164994,3.891171441002799,0.060766947433350454,3.9727458003777993,0.08157435937500032
full,model_all_blocks_common,STATE_FAST_R15,alcohol_tobacco,6,81,81,2.2902943413349277,2.2617576823502947,0.1645919679728067,-0.7517105337783886,-0.0703330704473054,-0.6813774633310832,0.02709051592116143,5.1155478136705765,0.10280984035905265,5.24544816995079,0.12990035628021404
full,model_all_blocks_common,STATE_FAST_R15,alcohol_tobacco,7,80,80,2.649271531596804,2.6110615838917184,0.1826846399681422,-0.892074075241353,-0.08466282770333322,-0.8074112475380197,0.03337367768028974,6.81764259487513,0.16762337557385387,7.018639648129275,0.20099705325414385
full,model_all_blocks_common,STATE_FAST_R15,alcohol_tobacco,8,79,79,3.0685529668676415,3.021185165960051,0.20166094740614737,-1.0333243563874783,-0.09747359816242206,-0.9358507582250567,0.04066713770874494,9.127559807017061,0.24779036574639907,9.416017310472204,0.2884575034551439
