scope,sample,model,n,actual_turns,predicted_turns,exact_band_hits,missed_turns,false_turns,exact_turn_recall,exact_turn_precision
paired_CORE_FAST_H0_R17,origins_2019_2021,STABLE_PIPELINE_R14B,70,38,16,9,29,7,0.23684210526315788,0.5625
paired_CORE_FAST_H0_R17,origins_2022_2023,CORE_FAST_H0_R17,48,17,0,0,17,0,0.0,
paired_CORE_FAST_H0_R17,origins_2022_2023,STABLE_PIPELINE_R14B,48,17,15,1,16,14,0.058823529411764705,0.06666666666666667
paired_CORE_FAST_H0_R17,origins_2024plus,CORE_FAST_H0_R17,41,22,0,0,22,0,0.0,
paired_CORE_FAST_H0_R17,origins_2024plus,STABLE_PIPELINE_R14B,41,22,7,1,21,6,0.045454545454545456,0.14285714285714285
paired_CORE_FAST_H0_R17,recent_targets,CORE_FAST_H0_R17,56,28,0,0,28,0,0.0,
paired_CORE_FAST_H0_R17,recent_targets,STABLE_PIPELINE_R14B,56,28,8,2,26,6,0.07142857142857142,0.25
paired_CORE_NEWS_H0_R17,full,CORE_NEWS_H0_R17,159,77,0,0,77,0,0.0,
paired_CORE_NEWS_H0_R17,full,STABLE_PIPELINE_R14B,159,77,38,11,66,27,0.14285714285714285,0.2894736842105263
paired_CORE_NEWS_H0_R17,origins_2019_2021,CORE_NEWS_H0_R17,70,38,0,0,38,0,0.0,
paired_CORE_NEWS_H0_R17,origins_2019_2021,STABLE_PIPELINE_R14B,70,38,16,9,29,7,0.23684210526315788,0.5625
paired_CORE_NEWS_H0_R17,origins_2022_2023,CORE_NEWS_H0_R17,48,17,0,0,17,0,0.0,
paired_CORE_NEWS_H0_R17,origins_2022_2023,STABLE_PIPELINE_R14B,48,17,15,1,16,14,0.058823529411764705,0.06666666666666667
paired_CORE_NEWS_H0_R17,origins_2024plus,CORE_NEWS_H0_R17,41,22,0,0,22,0,0.0,
paired_CORE_NEWS_H0_R17,origins_2024plus,STABLE_PIPELINE_R14B,41,22,7,1,21,6,0.045454545454545456,0.14285714285714285
paired_CORE_NEWS_H0_R17,recent_targets,CORE_NEWS_H0_R17,56,28,0,0,28,0,0.0,
paired_CORE_NEWS_H0_R17,recent_targets,STABLE_PIPELINE_R14B,56,28,8,2,26,6,0.07142857142857142,0.25
paired_CORE_NEWS_R17,full,CORE_NEWS_R17,159,77,0,0,77,0,0.0,
paired_CORE_NEWS_R17,full,STABLE_PIPELINE_R14B,159,77,38,11,66,27,0.14285714285714285,0.2894736842105263
