model,clock,report_date,threshold,quarter,origin,deviation,model_error,approx_error,dominant_block,h0,core,food,fuel,administered,alcohol_tobacco,wedge,outcome
CORE_FEEDBACK_R21,report,2024-05-09,0.3,2024Q4,2024-03,0.4175363650204247,0.049060031017639893,0.04378639185807892,fuel,0.04512442935453201,0.15629520059959431,-0.36333539132654274,0.3273555908840744,0.04290052716925064,-0.026204538916516768,-0.1383494259063129,gain
CORE_FEEDBACK_R21,report,2024-05-09,0.3,2025Q1,2024-03,0.3950530522237594,0.015308866383806574,0.007846810005235447,fuel,0.030082952903021338,0.12339915844672462,-0.36237396984213893,0.2699407454025231,0.10851309813398695,-0.0424173023953689,-0.11929787264351273,gain
CORE_FEEDBACK_R21,report,2025-05-15,0.3,2025Q4,2025-04,0.4931695977781194,0.6848019845890554,0.6646678692062048,h0,0.3183068083901995,0.19507074104172026,0.26937212567292423,-0.02366463272604842,0.11964328723194984,-0.03306019395040293,-0.18100026645413758,loss
CORE_FEEDBACK_R21,report,2025-05-15,0.3,2026Q1,2025-04,0.5769726023668293,1.2597465959273906,1.230484772501514,food,0.3183068083901995,0.19221041460967667,0.6470083968590097,-0.16271570469828797,0.44647373040215427,-0.04086631224006527,-0.16993256082117272,loss
CORE_FEEDBACK_R21,report,2025-08-14,0.3,2026Q2,2025-07,0.48187942745186785,0.917268171191024,0.8930679816570315,food,0.03224922752468323,-0.20214831301056102,1.220643681029053,-0.7090228088870209,0.48150710290598714,0.04458696385588948,0.025252128239000516,loss
DAMPED_P95_Q001_R16,cutoff,2022-02-10,0.3,2022Q3,2021-12,3.673436073523634,-5.734187108548991,-5.056593060108311,food,0.3500635465416196,-0.6480119862949724,-2.7562927843594243,-0.7734503649143951,-0.8600181805013446,-0.06491116595634547,-0.3039721246234493,gain
DAMPED_P95_Q001_R16,cutoff,2022-02-10,0.3,2022Q4,2021-12,5.225168007135264,-3.846411105014944,-3.449832913512439,food,0.23337569769441305,-0.1788576474086625,-3.4962626209346603,-0.5765163258534753,0.538515440851096,-0.12535407988910804,0.15526662202795818,gain
DAMPED_P95_Q001_R16,cutoff,2022-05-12,0.3,2023Q1,2022-03,1.5028917405096873,-7.033380810211886,-6.45105470155119,administered,-0.4599690527915296,0.6847726215538975,-2.9926076867007296,0.5924818769108037,-4.222665816592288,-0.11646911796329189,0.06340247403194903,gain
DAMPED_P95_Q001_R16,cutoff,2022-08-11,0.3,2023Q1,2022-06,-1.1460371866755459,-1.3712204473971212,-1.3498108773438093,administered,-0.1868747469821359,2.2855340755834557,-0.6837920237096724,0.768750947574147,-3.5954051936986047,-0.17110531134067342,0.23308137522967434,loss
DAMPED_P95_Q001_R16,cutoff,2022-08-11,0.3,2023Q2,2022-06,1.0480219771996442,1.3490781436703045,1.0557686526135994,core,-0.12458316465475727,4.111857106120225,-0.24313157518365458,0.8925406649153865,-3.6794661033709164,-0.11477953565814136,0.21333126044545714,loss
DAMPED_P95_Q001_R16,cutoff,2022-11-10,0.3,2023Q3,2022-09,3.1668738828602745,2.07104735168377,1.7475034258941218,core,-0.42565986465828143,4.827778432598001,-0.23106965376713715,0.11385079407255118,-2.7744532440892438,-0.158216645094423,0.39527360683265456,loss
DAMPED_P95_Q001_R16,cutoff,2023-02-09,0.3,2023Q3,2022-12,-1.0045404447236788,-1.277442755900183,-1.3388307686642702,administered,0.0474750657227316,2.723218320084617,0.6069456850165791,-0.11152421658387761,-4.725684036276577,-0.1654277910999381,0.2861662044721945,loss
DAMPED_P95_Q001_R16,cutoff,2023-02-09,0.3,2023Q4,2022-12,0.875381121092043,0.9346159191053705,0.7175400092388713,core,0.0316500438151544,4.139416555043015,1.0410434599703031,-0.1266012718100268,-4.518075731552731,-0.11221993261880535,0.2623268863919625,loss
DAMPED_P95_Q001_R16,cutoff,2023-05-11,0.3,2024Q1,2023-03,4.23178671126208,4.648075707359727,4.457679059115348,core,0.10457102095197855,3.221527620635561,2.0964531739954415,-0.12193920205538233,-0.7086151785479743,0.04234764302554541,-0.17666601888982134,loss
DAMPED_P95_Q001_R16,cutoff,2023-08-10,0.3,2024Q2,2023-06,0.8826365255541,0.7687137691704842,0.7386985739224038,food,-0.20247287232876063,0.9940621357276954,1.114879798116575,-0.2647055509899643,-0.6481306779433195,-0.0758331437098302,-0.179101114949992,loss
DAMPED_P95_Q001_R16,cutoff,2023-11-09,0.3,2024Q3,2023-09,1.3085501110130187,1.2338241343315044,1.1899965170839302,core,0.32590766206028493,1.016054964017574,0.6203468275543781,0.2826536146260126,-0.7692319160301654,0.048197161174474555,-0.33393179631862835,loss
DAMPED_P95_Q001_R16,cutoff,2024-02-15,0.3,2024Q3,2023-12,-0.337068779146092,-0.39570866582760633,-0.3977382861905921,administered,0.2717880584943021,0.09438865839549952,0.3173560765885188,-0.06197790275411089,-0.754472883247146,-0.0618271542334329,-0.20299313943422273,loss
DAMPED_P95_Q001_R16,cutoff,2025-05-15,0.3,2025Q4,2025-03,0.3330796714188238,0.5247120582297597,0.5089282222264713,food,-0.0388476046622292,0.012990018976941492,0.4464861790027091,0.059101870887478224,0.11978218826113947,0.06512437413831933,-0.15570880437788706,loss
DAMPED_P95_Q001_R16,cutoff,2025-11-13,0.3,2026Q2,2025-09,0.6045840057441279,0.7597897694832842,0.7407178617257018,food,0.09649199132310893,-0.05411272603013187,1.0312495235056183,-0.7643665887346743,0.40998160672369655,-0.005594209197481025,0.02706826413556519,loss
DAMPED_P95_Q001_R16,report,2022-02-10,0.3,2022Q3,2021-12,3.673436073523634,-5.734187108548991,-5.056593060108311,food,0.3500635465416196,-0.6480119862949724,-2.7562927843594243,-0.7734503649143951,-0.8600181805013446,-0.06491116595634547,-0.3039721246234493,gain
DAMPED_P95_Q001_R16,report,2022-02-10,0.3,2022Q4,2021-12,5.225168007135264,-3.846411105014944,-3.449832913512439,food,0.23337569769441305,-0.1788576474086625,-3.4962626209346603,-0.5765163258534753,0.538515440851096,-0.12535407988910804,0.15526662202795818,gain
DAMPED_P95_Q001_R16,report,2022-05-12,0.3,2023Q1,2022-04,2.14761192857838,-6.388660622143194,-5.857894281911094,administered,-1.050814865754615,0.8586989955914167,-2.2488630724837004,0.46844203373235443,-3.7810798488440747,-0.23426814087111691,0.12999061671864062,gain
DAMPED_P95_Q001_R16,report,2022-08-11,0.3,2023Q1,2022-07,-0.8644655176966047,-1.08964877841818,-1.1007632255693334,administered,0.06850695694892073,2.4574831591622033,-0.8240996718162595,0.5719116211314016,-3.4587465126455954,-0.21866181747198943,0.30284303912198535,loss
DAMPED_P95_Q001_R16,report,2022-08-11,0.3,2023Q2,2022-07,1.326107605405248,1.6271637718759084,1.3066717132391628,core,0.06850695694892073,4.391112670684208,-0.42626839589866744,0.695701338472641,-3.542813268161287,-0.16138546598249556,0.2818178771758424,loss
DAMPED_P95_Q001_R16,report,2022-11-10,0.3,2023Q3,2022-10,3.92174586540202,2.8259193342255156,2.4352295143190115,core,2.6169909326268606,4.466998206456533,0.24524086537646017,0.42995221782241533,-5.211009474720709,-0.12393363990953425,0.010990406666985328,loss
DAMPED_P95_Q001_R16,report,2023-02-09,0.3,2023Q3,2022-12,-1.0045404447236788,-1.277442755900183,-1.3388307686642702,administered,0.0474750657227316,2.723218320084617,0.6069456850165791,-0.11152421658387761,-4.725684036276577,-0.1654277910999381,0.2861662044721945,loss
DAMPED_P95_Q001_R16,report,2023-02-09,0.3,2023Q4,2022-12,0.875381121092043,0.9346159191053705,0.7175400092388713,core,0.0316500438151544,4.139416555043015,1.0410434599703031,-0.1266012718100268,-4.518075731552731,-0.11221993261880535,0.2623268863919625,loss
DAMPED_P95_Q001_R16,report,2023-05-11,0.3,2024Q1,2023-04,3.388573193516961,3.8048621896146075,3.6607171224408828,core,0.7674826193987975,2.521810078895603,1.4048165272326532,-0.1696278517889702,-0.6481036681940847,-0.04004472565110552,-0.17561585745200994,loss
DAMPED_P95_Q001_R16,report,2023-08-10,0.3,2024Q2,2023-07,1.2696272071952532,1.1557044508116374,1.1136990013183403,core,-0.08647846901393552,1.180117693343216,1.130196432822155,-0.20293082213962618,-0.6683387823690122,-0.056203499890722784,-0.1826635514337344,loss
DAMPED_P95_Q001_R16,report,2023-11-09,0.3,2024Q3,2023-09,1.3085501110130187,1.2338241343315044,1.1899965170839302,core,0.32590766206028493,1.016054964017574,0.6203468275543781,0.2826536146260126,-0.7692319160301654,0.048197161174474555,-0.33393179631862835,loss
DAMPED_P95_Q001_R16,report,2024-02-15,0.3,2024Q3,2024-01,-0.8701696704320514,-0.9288095571135657,-0.9222038615021014,h0,-0.5585983674972084,-0.26953657305674844,-0.11659319939027744,0.03567804642634361,-0.012617802108603143,0.03632620740048354,-0.03686217327609108,loss
DAMPED_P95_Q001_R16,report,2024-02-15,0.3,2024Q4,2024-01,-0.7951866377140726,-0.9628306217168572,-0.9510006862966534,h0,-0.5585983674972084,-0.3116636716086551,-0.1473219173388509,0.15150295547983403,-0.032806285482368164,0.06484499478963858,-0.11695839463904338,loss
DAMPED_P95_Q001_R16,report,2024-11-14,0.3,2025Q3,2024-10,-0.373659035741444,-0.23842142587685,-0.23882468463710002,core,-0.1075402830554989,-0.5910075355661627,0.2215371587545177,0.11246348993124128,0.13002621843171122,0.13774203004887253,-0.1420457631817812,immaterial
DAMPED_P95_Q001_R16,report,2025-05-15,0.3,2025Q4,2025-04,0.35676012927305356,0.5483925160839895,0.5318710536535406,h0,0.3183068083901995,0.06227392548905599,0.26937212567292423,-0.02366463272604842,0.11964328723194984,-0.03306019395040293,-0.1810002664541376,loss
DAMPED_P95_Q001_R16,report,2025-05-15,0.3,2026Q1,2025-04,0.34915171170692494,1.0319257052674862,1.0082372560920745,food,0.3183068083901995,-0.030037101799763183,0.6470083968590097,-0.16271570469828797,0.44647373040215427,-0.04086631224006527,-0.16993256082117258,loss
DAMPED_P95_Q001_R16,report,2025-08-14,0.3,2026Q2,2025-07,0.31263168829716115,0.7480204320363173,0.7281393045177612,food,0.03224922752468323,-0.3670769901498309,1.220643681029053,-0.7090228088870209,0.48150710290598714,0.04458696385588948,0.025252128239000166,loss
PRESS_DOMESTIC_R23B,cutoff,2022-02-10,0.3,2022Q3,2021-12,3.3371534970357537,-6.070469685036871,-5.359781431148803,food,0.3500635465416196,-0.9512003573354635,-2.7562927843594243,-0.7734503649143951,-0.8600181805013446,-0.06491116595634547,-0.30397212462344975,gain
PRESS_DOMESTIC_R23B,cutoff,2022-02-10,0.3,2022Q4,2021-12,4.611719009807939,-4.459860102342269,-4.003125143705091,food,0.23337569769441305,-0.7321498776013137,-3.4962626209346603,-0.5765163258534753,0.538515440851096,-0.12535407988910804,0.15526662202795735,gain
PRESS_DOMESTIC_R23B,cutoff,2022-05-12,0.3,2022Q4,2022-03,-0.5404512727140798,-3.4896011948642887,-3.1276685505609203,food,-0.6899535791872943,-0.7806165375666868,-2.5301472886359835,0.30325098850772825,0.2299926915355274,-0.01064722683610949,0.3504524016218986,loss
PRESS_DOMESTIC_R23B,cutoff,2022-05-12,0.3,2023Q1,2022-03,0.6463505357504236,-7.88992201497115,-7.243244654561888,administered,-0.4599690527915296,-0.107417331456802,-2.9926076867007296,0.5924818769108037,-4.222665816592288,-0.11646911796329189,0.06340247403194968,gain
PRESS_DOMESTIC_R23B,cutoff,2022-08-11,0.3,2023Q1,2022-06,-1.6808587018336016,-1.906041962555177,-1.8207166541584092,administered,-0.1868747469821359,1.8146282987688556,-0.6837920237096724,0.768750947574147,-3.5954051936986047,-0.17110531134067342,0.23308137522967476,loss
PRESS_DOMESTIC_R23B,cutoff,2022-11-10,0.3,2023Q2,2022-09,0.31589121472312875,-0.6504011188062115,-0.7506764936124115,administered,-0.6384897969874221,2.707373041183357,-0.5546833374438497,0.3320798623894409,-2.805653842854953,-0.07805855017926285,0.28675613028027774,gain
PRESS_DOMESTIC_R23B,cutoff,2022-11-10,0.3,2023Q3,2022-09,2.186755747608993,1.0909292164324889,0.8463711173047712,core,-0.42565986465828143,3.9266461240086508,-0.23106965376713715,0.11385079407255118,-2.7744532440892438,-0.158216645094423,0.3952736068326546,immaterial
PRESS_DOMESTIC_R23B,cutoff,2023-02-09,0.3,2023Q3,2022-12,-1.5002383146686595,-1.7731406258451639,-1.8076349326058672,administered,0.0474750657227316,2.2544141561430204,0.6069456850165791,-0.11152421658387761,-4.725684036276577,-0.1654277910999381,0.28616620447219426,loss
PRESS_DOMESTIC_R23B,cutoff,2023-05-11,0.3,2023Q4,2023-03,2.807004981168406,3.5759830191817326,3.2759311300494343,core,0.15685653142796782,1.7689459276401778,1.294361126091574,-0.16539462036844862,0.14878396987306222,0.032418118356993146,0.039960077028108734,loss
PRESS_DOMESTIC_R23B,cutoff,2023-05-11,0.3,2024Q1,2023-03,3.623758727177941,4.040047723275587,3.883635847589191,core,0.10457102095197855,2.647484409109404,2.0964531739954415,-0.12193920205538233,-0.7086151785479743,0.04234764302554541,-0.17666601888982145,loss
PRESS_DOMESTIC_R23B,cutoff,2023-08-10,0.3,2024Q1,2023-06,-0.3106629978754962,0.15235873822215007,0.1403238197753951,food,-0.30370930849314093,0.2668777623821228,1.0917867762482458,-0.17585997905717177,-0.595170583636667,-0.00026027772750809863,-0.14334056994048566,gain
PRESS_DOMESTIC_R23B,cutoff,2023-08-10,0.3,2024Q2,2023-06,0.5368570567755331,0.42293430039191726,0.40280370129703746,food,-0.20247287232876063,0.6581672631023294,1.114879798116575,-0.2647055509899643,-0.6481306779433195,-0.0758331437098302,-0.17910111494999223,loss
PRESS_DOMESTIC_R23B,cutoff,2023-11-09,0.3,2024Q3,2023-09,0.954666873434558,0.8799408967530438,0.8463727505298524,core,0.32590766206028493,0.6724311974634958,0.6203468275543781,0.2826536146260126,-0.7692319160301654,0.048197161174474555,-0.3339317963186281,loss
PRESS_DOMESTIC_R23B,cutoff,2024-02-15,0.3,2024Q3,2023-12,-0.5457936930064011,-0.6044335796879154,-0.6036130055534189,administered,0.2717880584943021,-0.1114860609673275,0.3173560765885188,-0.06197790275411089,-0.754472883247146,-0.0618271542334329,-0.20299313943422245,loss
PRESS_DOMESTIC_R23B,cutoff,2024-05-09,0.3,2024Q4,2024-03,0.42480266570235425,0.056326331699569465,0.050919988227013796,fuel,0.04512442935453201,0.163428796968529,-0.36333539132654274,0.3273555908840744,0.04290052716925064,-0.026204538916516768,-0.13834942590631272,gain
PRESS_DOMESTIC_R23B,cutoff,2024-05-09,0.3,2025Q1,2024-03,0.46331081423384735,0.0835666283938945,0.07463722889956771,fuel,0.030082952903021338,0.19018957734105682,-0.36237396984213893,0.2699407454025231,0.10851309813398695,-0.0424173023953689,-0.1192978726435127,gain
PRESS_DOMESTIC_R23B,cutoff,2024-08-08,0.3,2025Q2,2024-06,0.6259515855166982,-0.005081096618718917,-0.010615691348450584,food,0.2091781364714337,-0.1368268505843873,-0.398768265876927,0.3716530718067846,0.10764076608779187,0.07459128530580969,-0.23808383455895618,gain
PRESS_DOMESTIC_R23B,cutoff,2024-11-14,0.3,2025Q3,2024-09,0.737119512802086,0.87235712266668,0.8449726058408752,core,-0.04764880311390759,0.43839224757216133,0.41622353629794867,0.036187035381703196,0.11278342266815854,0.1367955194113605,-0.24776035237654956,loss
PRESS_DOMESTIC_R23B,cutoff,2025-02-13,0.3,2025Q4,2024-12,0.4536765370598119,0.6188411138707477,0.5975285198055806,food,0.17780362942377256,-0.07706228133501793,0.3435401331736685,0.1438936036257236,0.20909652813053184,0.028812104241010387,-0.22855519745410835,loss
PRESS_DOMESTIC_R23B,cutoff,2025-05-15,0.3,2026Q1,2025-03,0.8381024524074312,1.5208764459679924,1.484617473791947,food,-0.025898403108152803,0.40605398585234437,0.8264679365241984,-0.07994920108476133,0.4469920683891302,0.05805924789328992,-0.1471081606741019,loss
PRESS_DOMESTIC_R23B,cutoff,2025-08-14,0.3,2026Q2,2025-06,0.6668607715911721,1.1022495153303282,1.0728810267993483,food,-0.029350364462220002,0.03709853543978936,1.244637387459122,-0.7082706756353666,0.5000979205145692,0.04113202468201658,-0.01246380119856213,loss
PRESS_DOMESTIC_R23B,report,2022-02-10,0.3,2022Q3,2021-12,3.3371534970357537,-6.070469685036871,-5.359781431148803,food,0.3500635465416196,-0.9512003573354635,-2.7562927843594243,-0.7734503649143951,-0.8600181805013446,-0.06491116595634547,-0.30397212462344975,gain
PRESS_DOMESTIC_R23B,report,2022-02-10,0.3,2022Q4,2021-12,4.611719009807939,-4.459860102342269,-4.003125143705091,food,0.23337569769441305,-0.7321498776013137,-3.4962626209346603,-0.5765163258534753,0.538515440851096,-0.12535407988910804,0.15526662202795735,gain
PRESS_DOMESTIC_R23B,report,2022-05-12,0.3,2023Q1,2022-04,1.4154801942463653,-7.120792356475208,-6.531023184561825,administered,-1.050814865754615,0.18557009294068616,-2.2488630724837004,0.46844203373235443,-3.7810798488440747,-0.23426814087111691,0.12999061671864187,gain
PRESS_DOMESTIC_R23B,report,2022-08-11,0.3,2023Q1,2022-07,-1.3356698102758777,-1.560853070997453,-1.5145226689252955,administered,0.06850695694892073,2.0437237158062422,-0.8240996718162595,0.5719116211314016,-3.4587465126455954,-0.21866181747198943,0.3028430391219843,loss
PRESS_DOMESTIC_R23B,report,2022-08-11,0.3,2023Q2,2022-07,0.510064721094242,0.8111208875649023,0.5732914108895897,core,0.06850695694892073,3.6577323683346363,-0.42626839589866744,0.695701338472641,-3.542813268161287,-0.16138546598249556,0.2818178771758418,loss
PRESS_DOMESTIC_R23B,report,2022-11-10,0.3,2023Q3,2022-10,3.1161699059699206,2.0203433747934163,1.7000522571553374,core,2.6169909326268606,3.73182094929286,0.24524086537646017,0.42995221782241533,-5.211009474720709,-0.12393363990953425,0.010990406666984124,loss
PRESS_DOMESTIC_R23B,report,2023-02-09,0.3,2023Q3,2022-12,-1.5002383146686595,-1.7731406258451639,-1.8076349326058672,administered,0.0474750657227316,2.2544141561430204,0.6069456850165791,-0.11152421658387761,-4.725684036276577,-0.1654277910999381,0.28616620447219426,loss
PRESS_DOMESTIC_R23B,report,2023-05-11,0.3,2023Q4,2023-04,2.068956848638832,2.8379348866521585,2.6072538264688303,core,0.7674826193987975,1.2189007587838374,0.6320609930180168,-0.21308327010203643,0.20930974498096902,-0.04875073700316812,0.04133371739241391,loss
PRESS_DOMESTIC_R23B,report,2023-05-11,0.3,2024Q1,2023-04,2.867172066629865,3.283461062727511,3.165375938729169,core,0.7674826193987975,2.0264688951838896,1.4048165272326532,-0.1696278517889702,-0.6481036681940847,-0.04004472565110552,-0.17561585745201047,loss
PRESS_DOMESTIC_R23B,report,2023-08-10,0.3,2024Q2,2023-07,0.922213801596568,0.8082910452129521,0.7771052271402054,food,-0.08647846901393552,0.8435239191650817,1.130196432822155,-0.20293082213962618,-0.6683387823690122,-0.056203499890722784,-0.18266355143373436,loss
PRESS_DOMESTIC_R23B,report,2023-11-09,0.3,2024Q3,2023-09,0.954666873434558,0.8799408967530438,0.8463727505298524,core,0.32590766206028493,0.6724311974634958,0.6203468275543781,0.2826536146260126,-0.7692319160301654,0.048197161174474555,-0.3339317963186281,loss
PRESS_DOMESTIC_R23B,report,2024-02-15,0.3,2024Q3,2024-01,-1.070166270880278,-1.1288061575617923,-1.1202910345459098,h0,-0.5585983674972084,-0.4676237461005572,-0.11659319939027744,0.03567804642634361,-0.012617802108603143,0.03632620740048354,-0.036862173276090676,loss
