clock,report_date,cutoff_date,quarter,quarters_ahead,origin,as_of_utc,model,forecast,realised,error,model_cnb_deviation,realised_cnb_error,abs_error_gain_vs_cnb,squared_error_gain_vs_cnb,material_gain,material_loss,deviation_direction_correct,threshold,capture_ratio,relative_absolute_error_gain
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,10.79035743221643,11.23658150891361,-0.44622407669717923,1.1537254442610791,1.5999495209582584,1.1537254442610791,2.3607225429903105,True,False,True,0.5,0.721101152972675,0.721101152972675
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,FOOD_NORM_SHIFT_R24,10.798860359411323,11.23658150891361,-0.4377211495022859,1.1622283714559725,1.5999495209582584,1.1622283714559725,2.3682386648929583,True,False,True,0.5,0.726415650138686,0.726415650138686
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_R27,10.872275145279238,11.23658150891361,-0.3643063636343715,1.2356431573238869,1.5999495209582584,1.2356431573238869,2.4271193430300615,True,False,True,0.5,0.7723013389721337,0.7723013389721337
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_PPI_R27,10.882725760690525,11.23658150891361,-0.35385574822308463,1.2460937727351737,1.5999495209582584,1.2460937727351737,2.4346245790640415,True,False,True,0.5,0.7788331796798503,0.7788331796798503
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_A002_R27,10.80784589906101,11.23658150891361,-0.42873560985260006,1.1712139111056583,1.5999495209582584,1.1712139111056583,2.3760242464588797,True,False,True,0.5,0.7320317896055762,0.7320317896055762
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_A005_R27,10.820201347863502,11.23658150891361,-0.4163801610501068,1.1835693599081516,1.5999495209582584,1.1835693599081516,2.386466031098448,True,False,True,0.5,0.7397541887442024,0.7397541887442024
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_A010_R27,10.83794740255754,11.23658150891361,-0.39863410635606833,1.20131541460219,1.5999495209582584,1.20131541460219,2.4009293188642595,True,False,True,0.5,0.7508458228623899,0.7508458228623899
report,2022-02-10,2022-01-21,2022Q1,1,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_A015_R27,10.852369533402872,11.23658150891361,-0.3842119755107376,1.2157375454475208,1.5999495209582584,1.2157375454475208,2.412219627488697,True,False,True,0.5,0.759859939030688,0.759859939030688
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,11.766130674099614,15.77230851609123,-4.006177841991617,2.2610265140996137,6.267204356091231,2.2610265140996137,23.228389539344292,True,False,True,0.5,0.36077114860664683,0.36077114860664683
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,FOOD_NORM_SHIFT_R24,11.787690270786811,15.77230851609123,-3.9846182453044197,2.282586110786811,6.267204356091231,2.282586110786811,23.40066788019603,True,False,True,0.5,0.36421121461729844,0.36421121461729844
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_R27,11.921078775268612,15.77230851609123,-3.8512297408226193,2.4159746152686115,6.267204356091231,2.4159746152686115,24.445879924412242,True,False,True,0.5,0.3854947881060355,0.3854947881060355
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_PPI_R27,11.940068322945061,15.77230851609123,-3.83224019314617,2.434964162945061,6.267204356091231,2.434964162945061,24.59178554304391,True,False,True,0.5,0.38852477509824085,0.38852477509824085
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_A002_R27,11.809848076240746,15.77230851609123,-3.962460439850485,2.3047439162407457,6.267204356091231,2.3047439162407457,23.5767577036288,True,False,True,0.5,0.36774673128389623,0.36774673128389623
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_A005_R27,11.838173878736216,15.77230851609123,-3.9341346373550152,2.3330697187362155,6.267204356091231,2.3330697187362155,23.800435096172425,True,False,True,0.5,0.37226641835424673,0.37226641835424673
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_A010_R27,11.874044816039833,15.77230851609123,-3.898263700051398,2.3689406560398325,6.267204356091231,2.3689406560398325,24.081390565870485,True,False,True,0.5,0.3779900130011571,0.3779900130011571
report,2022-02-10,2022-01-21,2022Q2,2,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_A015_R27,11.898250857024529,15.77230851609123,-3.874057659066702,2.3931466970245285,6.267204356091231,2.3931466970245285,24.269527695235524,True,False,True,0.5,0.3818523477216086,0.3818523477216086
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,11.507533927035754,17.578003612072624,-6.070469685036871,3.3371534970357537,9.407623182072625,3.3371534970357537,51.65277173891861,True,False,True,0.5,0.3547286527584467,0.3547286527584467
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,FOOD_NORM_SHIFT_R24,11.5419470759094,17.578003612072624,-6.036056536163224,3.3715666459094003,9.407623182072625,3.3715666459094003,52.06939542811148,True,False,True,0.5,0.358386659484229,0.358386659484229
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_R27,11.68669924689568,17.578003612072624,-5.891304365176945,3.51631881689568,9.407623182072625,3.51631881689568,53.795906812717334,True,False,True,0.5,0.37377334836247006,0.37377334836247006
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_PPI_R27,11.707306936011621,17.578003612072624,-5.870696676061003,3.5369265060116213,9.407623182072625,3.5369265060116213,54.03829447355655,True,False,True,0.5,0.37596387924546837,0.37596387924546837
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_A002_R27,11.568256439696219,17.578003612072624,-6.0097471723764055,3.397876009696219,9.407623182072625,3.397876009696219,52.38631285998405,True,False,True,0.5,0.3611832599940107,0.3611832599940107
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_A005_R27,11.601129651654139,17.578003612072624,-5.9768739604184855,3.430749221654139,9.407623182072625,3.430749221654139,52.7803515971417,True,False,True,0.5,0.36467757639271214,0.36467757639271214
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_A010_R27,11.641100042528144,17.578003612072624,-5.93690356954448,3.4707196125281445,9.407623182072625,3.4707196125281445,53.256549941800266,True,False,True,0.5,0.36892630001826865,0.36892630001826865
report,2022-02-10,2022-01-21,2022Q3,3,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_A015_R27,11.666385083814346,17.578003612072624,-5.911618528258279,3.496004653814346,9.407623182072625,3.496004653814346,53.55614031222368,True,False,True,0.5,0.37161401835018326,0.37161401835018326
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,STATE_FAST_R15,11.239183819807941,15.699043922150208,-4.459860102342267,4.611719009807941,9.071579112150207,4.61171900980794,62.40319545553557,True,False,True,0.5,0.5083700371009431,0.508370037100943
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,FOOD_NORM_SHIFT_R24,11.28645644759778,15.699043922150208,-4.412587474552428,4.65899163759778,9.071579112150207,4.658991637597779,62.822619367422966,True,False,True,0.5,0.5135811064423903,0.5135811064423902
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_R27,11.430877058806919,15.699043922150208,-4.268166863343289,4.803412248806919,9.071579112150207,4.803412248806918,64.07629921465825,True,False,True,0.5,0.5295012245854054,0.5295012245854053
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_PPI_R27,11.451437545309147,15.699043922150208,-4.247606376841061,4.823972735309147,9.071579112150207,4.823972735309146,64.2513876554191,True,False,True,0.5,0.5317676972962799,0.5317676972962798
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_A002_R27,11.312705548890884,15.699043922150208,-4.386338373259324,4.685240738890884,9.071579112150207,4.685240738890883,63.053583263272685,True,False,True,0.5,0.5164746601411004,0.5164746601411003
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_A005_R27,11.345503463637327,15.699043922150208,-4.353540458512882,4.718038653637326,9.071579112150207,4.7180386536373256,63.340233064091386,True,False,True,0.5,0.5200901183034521,0.520090118303452
report,2022-02-10,2022-01-21,2022Q4,4,2021-12,2022-01-11 22:59:00+00:00,FOOD_ECM_A010_R27,11.385382300969853,15.699043922150208,-4.313661621180355,4.757917490969853,9.071579112150207,4.757917490969852,63.68587100595561,True,False,True,0.5,0.5244861376557074,0.5244861376557073
